pedido_id,data_operacao,turno,equipe,inicio_separacao,fim_expedicao,linhas_pedido,unidades,caixas_fechadas,embalagem_especial,ruptura_ou_substituicao,retrabalho,minutos_retrabalho,ocorrencia_operacional,expedido_no_prazo
PED002255,2025-04-18,MANHÃ,EQUIPE A,2025-04-18T11:45:00-03:00,2025-04-18T12:00:00-03:00,3,3,0,false,false,false,0,,true
PED002256,2025-04-03,MANHÃ,EQUIPE A,2025-04-03T11:29:00-03:00,2025-04-03T11:38:00-03:00,1,1,0,false,false,false,0,,true
PED002257,2025-04-18,TARDE,EQUIPE B,2025-04-18T14:26:00-03:00,2025-04-18T14:43:00-03:00,3,3,0,false,false,false,0,,true
PED002258,2025-04-28,TARDE,EQUIPE B,2025-04-28T14:30:00-03:00,2025-04-28T15:17:00-03:00,3,3,0,false,false,true,10,Retrabalho de conferência,true
PED002259,2025-04-17,TARDE,EQUIPE B,2025-04-17T14:06:00-03:00,2025-04-17T14:23:00-03:00,3,5,0,false,false,false,0,,true
PED002260,2025-05-02,TARDE,EQUIPE B,2025-05-02T15:08:00-03:00,2025-05-02T15:22:00-03:00,2,2,0,false,false,false,0,,false
PED002261,2025-04-30,MANHÃ,EQUIPE A,2025-04-30T07:07:00-03:00,2025-04-30T07:28:00-03:00,2,2,0,false,false,false,0,,false
PED002262,2025-05-01,TARDE,EQUIPE B,2025-05-01T13:54:00-03:00,2025-05-01T14:07:00-03:00,2,4,0,false,false,false,0,,true
PED002263,2025-04-02,TARDE,EQUIPE B,2025-04-02T14:56:00-03:00,2025-04-02T15:09:00-03:00,2,3,0,false,false,false,0,,true
PED002264,2025-04-17,MANHÃ,EQUIPE A,2025-04-17T08:55:00-03:00,2025-04-17T09:15:00-03:00,4,7,0,false,false,false,0,,true
PED002265,2025-04-28,MANHÃ,EQUIPE A,2025-04-28T07:15:00-03:00,2025-04-28T07:30:00-03:00,1,1,0,false,false,false,0,,true
PED002266,2025-04-18,MANHÃ,EQUIPE A,2025-04-18T11:19:00-03:00,2025-04-18T11:34:00-03:00,3,3,0,false,false,false,0,,true
PED002267,2025-04-14,TARDE,EQUIPE B,2025-04-14T14:26:00-03:00,2025-04-14T14:50:00-03:00,3,3,0,true,false,false,0,,true
PED002268,2025-04-22,TARDE,EQUIPE B,2025-04-22T13:32:00-03:00,2025-04-22T13:59:00-03:00,3,3,0,false,false,false,0,,true
PED002269,2025-04-15,TARDE,EQUIPE B,2025-04-15T14:17:00-03:00,2025-04-15T14:27:00-03:00,1,1,0,false,false,false,0,,true
PED002270,2025-04-14,MANHÃ,EQUIPE A,2025-04-14T10:27:00-03:00,2025-04-14T10:38:00-03:00,1,1,0,false,false,false,0,,true
PED002272,2025-04-29,TARDE,EQUIPE B,2025-04-29T13:43:00-03:00,2025-04-29T14:33:00-03:00,3,3,0,true,false,true,8,Retrabalho de conferência,true
PED002273,2025-04-28,MANHÃ,EQUIPE A,2025-04-28T10:50:00-03:00,2025-04-28T11:10:00-03:00,2,2,0,false,false,false,0,,true
PED002274,2025-04-09,TARDE,EQUIPE B,2025-04-09T15:22:00-03:00,2025-04-09T15:35:00-03:00,2,4,0,false,false,false,0,,true
PED002275,2025-04-17,TARDE,EQUIPE B,2025-04-17T15:27:00-03:00,2025-04-17T15:48:00-03:00,4,4,0,false,false,false,0,,true
PED002276,2025-04-25,MANHÃ,EQUIPE A,2025-04-25T11:24:00-03:00,2025-04-25T11:38:00-03:00,2,3,0,false,false,false,0,,true
PED002277,2025-04-25,MANHÃ,EQUIPE A,,2025-04-25T10:06:00-03:00,5,7,0,false,false,false,0,,true
PED002278,2025-04-29,MANHÃ,EQUIPE A,2025-04-29T10:42:00-03:00,2025-04-29T11:14:00-03:00,3,3,0,true,false,false,0,,true
PED002279,2025-04-18,TARDE,EQUIPE B,2025-04-18T14:04:00-03:00,2025-04-18T14:14:00-03:00,1,1,0,false,false,false,0,,true
PED002280,2025-04-30,TARDE,EQUIPE B,2025-04-30T14:23:00-03:00,2025-04-30T14:45:00-03:00,2,2,0,false,false,false,0,,true
PED002281,2025-04-04,MANHÃ,EQUIPE A,2025-04-04T08:03:00-03:00,2025-04-04T08:21:00-03:00,3,3,0,false,false,false,0,,true
PED002282,2025-04-04,MANHÃ,EQUIPE A,2025-04-04T08:17:00-03:00,2025-04-04T08:41:00-03:00,3,5,0,true,false,false,0,,true
PED002283,2025-04-29,TARDE,EQUIPE B,2025-04-29T13:53:00-03:00,2025-04-29T14:17:00-03:00,2,4,0,false,false,false,0,,true
PED002284,2025-04-16,MANHÃ,EQUIPE A,2025-04-16T11:57:00-03:00,2025-04-16T12:07:00-03:00,1,1,0,false,false,false,0,,true
PED002286,2025-04-28,MANHÃ,EQUIPE A,2025-04-28T11:42:00-03:00,2025-04-28T12:32:00-03:00,3,3,0,true,true,false,0,Substituição de item,true
PED002287,2025-04-21,MANHÃ,EQUIPE A,2025-04-21T10:29:00-03:00,2025-04-21T10:46:00-03:00,3,4,0,false,false,false,0,,true
PED002288,2025-04-02,MANHÃ,EQUIPE A,2025-04-02T11:00:00-03:00,2025-04-02T11:09:00-03:00,1,1,0,false,false,false,0,,true
PED002289,2025-04-30,TARDE,EQUIPE B,2025-04-30T13:12:00-03:00,2025-04-30T13:41:00-03:00,4,4,0,false,false,false,0,,true
PED002290,2025-04-10,MANHÃ,EQUIPE A,2025-04-10T11:03:00-03:00,2025-04-10T11:16:00-03:00,2,2,0,false,false,false,0,,true
PED002291,2025-04-23,MANHÃ,EQUIPE A,2025-04-23T09:11:00-03:00,2025-04-23T09:25:00-03:00,2,2,0,false,false,false,0,,true
PED002292,2025-04-17,MANHÃ,EQUIPE A,2025-04-17T11:10:00-03:00,2025-04-17T11:26:00-03:00,3,4,0,false,false,false,0,,true
PED002293,2025-04-17,MANHÃ,EQUIPE A,2025-04-17T07:03:00-03:00,2025-04-17T07:15:00-03:00,2,2,0,false,false,false,0,,true
PED002294,2025-04-02,TARDE,EQUIPE B,2025-04-02T14:09:00-03:00,2025-04-02T14:18:00-03:00,1,1,0,false,false,false,0,,true
PED002295,2025-05-01,TARDE,EQUIPE B,2025-05-01T15:22:00-03:00,2025-05-01T15:47:00-03:00,2,8,0,false,false,false,0,,false
PED002296,2025-05-01,MANHÃ,EQUIPE A,2025-05-01T07:58:00-03:00,2025-05-01T08:10:00-03:00,2,3,0,false,false,false,0,,true
PED002297,2025-04-04,MANHÃ,EQUIPE A,2025-04-04T09:23:00-03:00,2025-04-04T09:43:00-03:00,4,7,0,false,false,false,0,,true
PED002298,2025-04-29,MANHÃ,EQUIPE A,2025-04-29T11:13:00-03:00,2025-04-29T11:28:00-03:00,1,1,0,false,false,false,0,,true
PED002299,2025-04-10,MANHÃ,EQUIPE A,2025-04-10T09:32:00-03:00,2025-04-10T09:50:00-03:00,3,6,0,false,false,false,0,,true
PED002300,2025-04-07,MANHÃ,EQUIPE A,2025-04-07T10:59:00-03:00,2025-04-07T11:17:00-03:00,4,5,0,false,false,false,0,,true
PED002301,2025-04-22,MANHÃ,EQUIPE A,2025-04-22T11:22:00-03:00,2025-04-22T12:02:00-03:00,5,5,0,false,false,false,0,,true
PED002302,2025-04-21,TARDE,EQUIPE B,2025-04-21T16:30:00-03:00,2025-04-21T16:44:00-03:00,2,2,0,false,false,false,0,,false
PED002303,2025-04-16,MANHÃ,EQUIPE A,2025-04-16T09:13:00-03:00,2025-04-16T09:31:00-03:00,3,4,0,false,false,false,0,,true
PED002304,2025-04-21,MANHÃ,EQUIPE A,2025-04-21T09:48:00-03:00,2025-04-21T10:05:00-03:00,3,5,0,false,false,false,0,,true
PED002305,2025-04-09,TARDE,EQUIPE B,2025-04-09T16:26:00-03:00,2025-04-09T16:45:00-03:00,4,4,0,false,false,false,0,,true
PED002306,2025-05-01,MANHÃ,EQUIPE A,2025-05-01T10:37:00-03:00,2025-05-01T10:54:00-03:00,1,1,0,false,false,false,0,,false
PED002307,2025-04-18,MANHÃ,EQUIPE A,2025-04-18T09:35:00-03:00,2025-04-18T09:48:00-03:00,2,2,0,false,false,false,0,,true
PED002308,2025-04-14,TARDE,EQUIPE B,2025-04-14T15:35:00-03:00,2025-04-14T15:52:00-03:00,3,4,0,false,false,false,0,,true
PED002309,2025-04-29,MANHÃ,EQUIPE A,2025-04-29T07:04:00-03:00,2025-04-29T07:19:00-03:00,1,1,0,false,false,false,0,,true
PED002310,2025-04-08,TARDE,EQUIPE B,2025-04-08T13:32:00-03:00,2025-04-08T13:42:00-03:00,1,1,0,false,false,false,0,,true
PED002311,2025-05-01,MANHÃ,EQUIPE A,2025-05-01T10:29:00-03:00,2025-05-01T11:10:00-03:00,3,7,0,false,false,true,7,Retrabalho de conferência,false
PED002312,2025-04-18,MANHÃ,EQUIPE A,2025-04-18T09:02:00-03:00,2025-04-18T09:21:00-03:00,2,2,0,true,false,false,0,,true
PED002313,2025-04-02,MANHÃ,EQUIPE A,2025-04-02T09:07:00-03:00,2025-04-02T09:18:00-03:00,1,4,0,false,false,false,0,,true
PED002314,2025-05-01,MANHÃ,EQUIPE A,2025-05-01T10:30:00-03:00,2025-05-01T11:12:00-03:00,4,4,0,false,true,false,0,Substituição de item,false
PED002315,2025-04-15,MANHÃ,EQUIPE A,2025-04-15T10:01:00-03:00,2025-04-15T10:20:00-03:00,4,4,0,false,false,false,0,,true
PED002316,2025-04-18,MANHÃ,EQUIPE A,2025-04-18T07:49:00-03:00,2025-04-18T07:59:00-03:00,1,1,0,false,false,false,0,,true
PED002317,2025-05-01,MANHÃ,EQUIPE A,2025-05-01T09:58:00-03:00,2025-05-01T10:17:00-03:00,3,7,0,false,false,false,0,,true
PED002318,2025-05-01,TARDE,EQUIPE B,2025-05-01T13:45:00-03:00,2025-05-01T13:54:00-03:00,1,1,0,false,false,false,0,,true
PED002319,2025-04-07,MANHÃ,EQUIPE A,2025-04-07T10:44:00-03:00,2025-04-07T10:54:00-03:00,1,1,0,false,false,false,0,,true
PED002320,2025-04-29,MANHÃ,EQUIPE A,2025-04-29T11:02:00-03:00,2025-04-29T11:24:00-03:00,2,3,0,false,false,false,0,,true
PED002321,2025-04-22,TARDE,EQUIPE B,2025-04-22T15:57:00-03:00,2025-04-22T16:32:00-03:00,5,5,0,false,false,false,0,,true
PED002322,2025-04-30,MANHÃ,EQUIPE A,2025-04-30T08:54:00-03:00,2025-04-30T09:12:00-03:00,1,1,0,false,false,false,0,,true
PED002323,2025-04-14,MANHÃ,EQUIPE A,2025-04-14T08:33:00-03:00,2025-04-14T08:44:00-03:00,1,1,0,false,false,false,0,,true
PED002324,2025-04-07,TARDE,EQUIPE B,2025-04-07T16:05:00-03:00,2025-04-07T16:23:00-03:00,4,4,0,false,false,false,0,,true
PED002325,2025-04-17,MANHÃ,EQUIPE A,2025-04-17T07:16:00-03:00,2025-04-17T07:30:00-03:00,2,7,0,false,false,false,0,,false
PED002326,2025-04-18,MANHÃ,EQUIPE A,2025-04-18T07:29:00-03:00,2025-04-18T07:47:00-03:00,4,6,0,false,false,false,0,,true
PED002327,2025-04-28,MANHÃ,EQUIPE A,2025-04-28T08:25:00-03:00,2025-04-28T09:03:00-03:00,2,2,0,false,false,true,7,,true
PED002328,2025-04-21,MANHÃ,EQUIPE A,2025-04-21T11:06:00-03:00,2025-04-21T11:19:00-03:00,2,2,0,false,false,false,0,,true
PED002329,2025-04-02,TARDE,EQUIPE B,2025-04-02T15:52:00-03:00,2025-04-02T16:11:00-03:00,4,4,0,false,false,false,0,,true
PED002330,2025-04-28,TARDE,EQUIPE B,2025-04-28T15:40:00-03:00,2025-04-28T16:10:00-03:00,1,2,0,false,false,true,6,Retrabalho de conferência,true
PED002331,2025-04-29,TARDE,EQUIPE B,2025-04-29T14:45:00-03:00,2025-04-29T15:05:00-03:00,2,2,0,false,false,false,0,,false
PED002332,2025-04-22,TARDE,EQUIPE B,2025-04-22T15:50:00-03:00,2025-04-22T16:16:00-03:00,3,5,0,false,false,false,0,,true
PED002333,2025-04-23,MANHÃ,EQUIPE A,2025-04-23T10:31:00-03:00,2025-04-23T10:44:00-03:00,2,4,0,false,false,false,0,,true
PED002334,2025-04-07,TARDE,EQUIPE B,2025-04-07T16:52:00-03:00,2025-04-07T17:12:00-03:00,4,4,0,false,false,false,0,,false
PED002335,2025-04-30,MANHÃ,EQUIPE A,2025-04-30T09:52:00-03:00,2025-04-30T10:18:00-03:00,3,7,0,false,false,false,0,,true
PED002336,2025-04-28,MANHÃ,EQUIPE A,2025-04-28T07:31:00-03:00,2025-04-28T08:07:00-03:00,3,7,0,true,false,false,0,,true
PED002337,2025-04-14,MANHÃ,EQUIPE A,2025-04-14T07:39:00-03:00,2025-04-14T08:00:00-03:00,2,2,0,false,true,false,0,Substituição de item,true
PED002338,2025-04-22,MANHÃ,EQUIPE A,2025-04-22T10:38:00-03:00,2025-04-22T10:55:00-03:00,1,1,0,false,false,false,0,,true
PED002339,2025-05-02,MANHÃ,EQUIPE A,2025-05-02T11:27:00-03:00,2025-05-02T11:54:00-03:00,1,1,0,true,false,false,0,,false
PED002340,2025-05-01,MANHÃ,EQUIPE A,2025-05-01T08:16:00-03:00,2025-05-01T08:49:00-03:00,4,4,0,false,false,false,0,,false
PED002341,2025-04-25,MANHÃ,EQUIPE A,2025-04-25T07:49:00-03:00,2025-04-25T07:58:00-03:00,1,1,0,false,false,false,0,,true
PED002342,2025-04-17,MANHÃ,EQUIPE A,2025-04-17T11:21:00-03:00,2025-04-17T11:33:00-03:00,2,2,0,false,false,false,0,,true
PED002343,2025-04-28,TARDE,EQUIPE B,2025-04-28T13:38:00-03:00,2025-04-28T13:55:00-03:00,1,1,0,false,false,false,0,,true
PED002344,2025-04-02,TARDE,EQUIPE B,2025-04-02T15:44:00-03:00,2025-04-02T16:03:00-03:00,4,5,0,false,false,false,0,,true
PED002345,2025-05-01,MANHÃ,EQUIPE A,2025-05-01T08:03:00-03:00,2025-05-01T08:34:00-03:00,4,4,0,false,false,false,0,,false
PED002346,2025-04-23,MANHÃ,EQUIPE A,2025-04-23T07:37:00-03:00,2025-04-23T08:01:00-03:00,3,3,0,false,false,false,0,,false
PED002347,2025-04-10,MANHÃ,EQUIPE A,2025-04-10T09:02:00-03:00,2025-04-10T09:14:00-03:00,2,2,0,false,false,false,0,,true
PED002348,2025-04-17,MANHÃ,EQUIPE A,2025-04-17T11:18:00-03:00,2025-04-17T11:27:00-03:00,1,1,0,false,false,false,0,,true
PED002349,2025-04-09,TARDE,EQUIPE B,2025-04-09T15:11:00-03:00,2025-04-09T15:20:00-03:00,1,1,0,false,false,false,0,,true
PED002350,2025-04-25,TARDE,EQUIPE B,2025-04-25T13:36:00-03:00,2025-04-25T13:45:00-03:00,1,1,0,false,false,false,0,,true
PED002351,2025-04-28,TARDE,EQUIPE B,2025-04-28T15:11:00-03:00,2025-04-28T15:40:00-03:00,3,3,0,false,false,false,0,,true
PED002352,2025-04-21,MANHÃ,EQUIPE A,2025-04-21T07:03:00-03:00,2025-04-21T07:19:00-03:00,2,7,0,false,false,false,0,,true
PED002353,2025-04-18,MANHÃ,EQUIPE A,2025-04-18T09:28:00-03:00,2025-04-18T09:41:00-03:00,2,2,0,false,false,false,0,,true
PED002354,2025-04-04,MANHÃ,EQUIPE A,2025-04-04T07:53:00-03:00,2025-04-04T08:14:00-03:00,4,4,0,false,false,false,0,,true
PED002355,2025-04-28,MANHÃ,EQUIPE A,2025-04-28T10:01:00-03:00,2025-04-28T10:16:00-03:00,1,1,0,false,false,false,0,,true
PED002356,2025-04-30,TARDE,EQUIPE B,2025-04-30T14:44:00-03:00,2025-04-30T15:12:00-03:00,3,3,0,false,false,false,0,,true
PED002357,2025-04-29,TARDE,EQUIPE B,2025-04-29T16:02:00-03:00,2025-04-29T16:22:00-03:00,2,2,0,false,false,false,0,,true
PED002358,2025-04-18,MANHÃ,EQUIPE A,2025-04-18T07:02:00-03:00,2025-04-18T07:16:00-03:00,1,2,0,true,false,false,0,,true
PED002359,2025-05-01,MANHÃ,EQUIPE A,2025-05-01T11:06:00-03:00,2025-05-01T11:17:00-03:00,1,1,0,false,false,false,0,,true
PED002360,2025-04-23,MANHÃ,EQUIPE A,2025-04-23T09:55:00-03:00,2025-04-23T10:11:00-03:00,3,7,0,false,false,false,0,,true
PED002361,2025-04-03,MANHÃ,EQUIPE A,2025-04-03T08:41:00-03:00,2025-04-03T08:51:00-03:00,1,1,0,false,false,false,0,,true
PED002362,2025-04-14,TARDE,EQUIPE B,2025-04-14T16:02:00-03:00,2025-04-14T16:12:00-03:00,1,1,0,false,false,false,0,,true
PED002363,2025-04-22,MANHÃ,EQUIPE A,2025-04-22T09:42:00-03:00,2025-04-22T10:26:00-03:00,4,7,0,false,true,false,0,Substituição de item,true
PED002365,2025-04-29,MANHÃ,EQUIPE A,2025-04-29T10:05:00-03:00,2025-04-29T10:30:00-03:00,3,3,0,false,false,false,0,,true
PED002366,2025-04-23,TARDE,EQUIPE B,2025-04-23T15:15:00-03:00,2025-04-23T15:27:00-03:00,2,3,0,false,false,false,0,,true
PED002367,2025-04-02,MANHÃ,EQUIPE A,2025-04-02T11:37:00-03:00,2025-04-02T11:49:00-03:00,2,2,0,false,false,false,0,,true
PED002368,2025-04-28,MANHÃ,EQUIPE A,2025-04-28T11:11:00-03:00,2025-04-28T11:35:00-03:00,3,3,0,false,false,false,0,,true
PED002369,2025-04-29,MANHÃ,EQUIPE A,2025-04-29T11:09:00-03:00,2025-04-29T11:25:00-03:00,1,1,0,false,false,false,0,,false
PED002370,2025-04-30,MANHÃ,EQUIPE A,2025-04-30T11:19:00-03:00,2025-04-30T11:36:00-03:00,1,1,0,false,false,false,0,,false
PED002372,2025-04-09,TARDE,EQUIPE B,2025-04-09T13:03:00-03:00,2025-04-09T13:33:00-03:00,3,5,0,false,false,true,11,Retrabalho de conferência,true
PED002373,2025-04-02,MANHÃ,EQUIPE A,2025-04-02T07:20:00-03:00,2025-04-02T07:34:00-03:00,2,2,0,false,false,false,0,,true
PED002374,2025-04-15,MANHÃ,EQUIPE A,2025-04-15T09:40:00-03:00,2025-04-15T09:55:00-03:00,3,3,0,false,false,false,0,,true
PED002375,2025-04-10,MANHÃ,EQUIPE A,2025-04-10T11:56:00-03:00,2025-04-10T12:19:00-03:00,2,2,0,false,true,false,0,Substituição de item,true
PED002376,2025-04-30,MANHÃ,EQUIPE A,2025-04-30T08:08:00-03:00,2025-04-30T08:33:00-03:00,3,5,0,false,false,false,0,,true
PED002377,2025-04-23,TARDE,EQUIPE B,2025-04-23T15:25:00-03:00,2025-04-23T15:49:00-03:00,2,3,0,false,false,false,0,,false
PED002378,2025-04-28,MANHÃ,EQUIPE A,2025-04-28T10:49:00-03:00,2025-04-28T11:33:00-03:00,4,4,0,false,true,false,0,Substituição de item,true
PED002380,2025-04-11,MANHÃ,EQUIPE A,2025-04-11T10:38:00-03:00,2025-04-11T10:55:00-03:00,3,11,0,false,false,false,0,,true
PED002381,2025-04-22,MANHÃ,EQUIPE A,2025-04-22T10:53:00-03:00,2025-04-22T11:21:00-03:00,1,1,0,false,true,false,0,Substituição de item,true
PED002382,2025-04-28,TARDE,EQUIPE B,2025-04-28T15:39:00-03:00,2025-04-28T16:07:00-03:00,3,5,0,false,false,false,0,,true
PED002383,2025-04-15,TARDE,EQUIPE B,2025-04-15T15:43:00-03:00,2025-04-15T15:57:00-03:00,2,4,0,false,false,false,0,,true
PED002384,2025-04-09,MANHÃ,EQUIPE A,2025-04-09T07:09:00-03:00,2025-04-09T07:19:00-03:00,1,1,0,false,false,false,0,,true
PED002385,2025-04-18,MANHÃ,EQUIPE A,2025-04-18T11:31:00-03:00,2025-04-18T11:45:00-03:00,2,2,0,false,false,false,0,,true
PED002386,2025-04-14,MANHÃ,EQUIPE A,2025-04-14T08:14:00-03:00,2025-04-14T08:34:00-03:00,4,4,0,false,false,false,0,,true
PED002388,2025-04-02,MANHÃ,EQUIPE A,2025-04-02T11:34:00-03:00,2025-04-02T11:46:00-03:00,2,2,0,false,false,false,0,,true
PED002389,2025-04-30,MANHÃ,EQUIPE A,2025-04-30T11:12:00-03:00,2025-04-30T11:39:00-03:00,3,3,0,false,false,false,0,,true
PED002390,2025-04-18,MANHÃ,EQUIPE A,2025-04-18T09:42:00-03:00,2025-04-18T09:54:00-03:00,2,2,0,false,false,false,0,,true
PED002391,2025-04-25,MANHÃ,EQUIPE A,2025-04-25T11:44:00-03:00,2025-04-25T12:04:00-03:00,1,1,0,false,false,true,7,Retrabalho de conferência,true
PED002392,2025-04-08,MANHÃ,EQUIPE A,2025-04-08T11:49:00-03:00,2025-04-08T12:00:00-03:00,1,1,0,false,false,false,0,,true
PED002393,2025-04-09,TARDE,EQUIPE B,2025-04-09T15:58:00-03:00,2025-04-09T16:21:00-03:00,2,2,0,false,true,false,0,Substituição de item,true
PED002394,2025-04-09,TARDE,EQUIPE B,2025-04-09T13:19:00-03:00,2025-04-09T13:33:00-03:00,2,2,0,false,false,false,0,,true
PED002395,2025-04-08,MANHÃ,EQUIPE A,2025-04-08T09:23:00-03:00,2025-04-08T09:37:00-03:00,1,1,0,true,false,false,0,,false
PED002396,2025-04-28,TARDE,EQUIPE B,2025-04-28T13:43:00-03:00,2025-04-28T14:25:00-03:00,2,2,0,false,false,true,8,Retrabalho de conferência,true
PED002397,2025-04-30,TARDE,EQUIPE B,2025-04-30T13:40:00-03:00,2025-04-30T13:58:00-03:00,1,4,0,false,false,false,0,,true
PED002398,2025-04-29,TARDE,EQUIPE B,2025-04-29T16:50:00-03:00,2025-04-29T17:12:00-03:00,2,2,0,false,false,false,0,,true
PED002399,2025-04-28,MANHÃ,EQUIPE A,2025-04-28T09:02:00-03:00,2025-04-28T09:14:00-03:00,2,2,0,false,false,false,0,,false
PED002401,2025-04-25,TARDE,EQUIPE B,2025-04-25T14:11:00-03:00,2025-04-25T14:28:00-03:00,3,6,0,false,false,false,0,,true
PED002402,2025-04-08,MANHÃ,EQUIPE A,2025-04-08T08:21:00-03:00,2025-04-08T08:39:00-03:00,3,3,0,false,false,false,0,,false
PED002403,2025-04-25,MANHÃ,EQUIPE A,2025-04-25T11:36:00-03:00,2025-04-25T11:46:00-03:00,1,1,0,false,false,false,0,,true
PED002404,2025-04-17,TARDE,EQUIPE B,2025-04-17T13:38:00-03:00,2025-04-17T13:49:00-03:00,1,3,0,false,false,false,0,,true
PED002405,2025-04-07,MANHÃ,EQUIPE A,2025-04-07T11:59:00-03:00,2025-04-07T12:08:00-03:00,1,1,0,false,false,false,0,,true
PED002406,2025-04-18,MANHÃ,EQUIPE A,2025-04-18T07:04:00-03:00,2025-04-18T07:20:00-03:00,3,4,0,false,false,false,0,,true
PED002407,2025-04-03,TARDE,EQUIPE B,2025-04-03T16:57:00-03:00,2025-04-03T17:13:00-03:00,3,4,0,false,false,false,0,,true
PED002408,2025-04-18,MANHÃ,EQUIPE A,2025-04-18T07:57:00-03:00,2025-04-18T08:12:00-03:00,2,2,0,false,false,false,0,,false
PED002409,2025-04-07,MANHÃ,EQUIPE A,2025-04-07T08:50:00-03:00,2025-04-07T09:01:00-03:00,1,1,0,false,false,false,0,,true
PED002410,2025-04-25,MANHÃ,EQUIPE A,2025-04-25T09:24:00-03:00,2025-04-25T09:39:00-03:00,3,3,0,false,false,false,0,,true
PED002411,2025-04-17,MANHÃ,EQUIPE A,2025-04-17T09:55:00-03:00,2025-04-17T10:05:00-03:00,1,1,0,false,false,false,0,,true
PED002412,2025-04-29,MANHÃ,EQUIPE A,2025-04-29T08:57:00-03:00,2025-04-29T09:26:00-03:00,3,6,0,false,false,false,0,,true
PED002413,2025-04-16,MANHÃ,EQUIPE A,2025-04-16T08:38:00-03:00,2025-04-16T09:05:00-03:00,4,7,0,true,false,false,0,,true
PED002414,2025-04-30,MANHÃ,EQUIPE A,2025-04-30T11:16:00-03:00,2025-04-30T12:27:00-03:00,4,5,0,false,true,true,9,Retrabalho de conferência,true
PED002415,2025-04-07,MANHÃ,EQUIPE A,2025-04-07T07:41:00-03:00,2025-04-07T07:51:00-03:00,1,1,0,false,false,false,0,,true
PED002416,2025-04-28,MANHÃ,EQUIPE A,2025-04-28T10:16:00-03:00,2025-04-28T10:57:00-03:00,1,1,0,true,false,true,9,Retrabalho de conferência,true
PED002417,2025-04-17,MANHÃ,EQUIPE A,2025-04-17T09:28:00-03:00,2025-04-17T09:44:00-03:00,3,4,0,false,false,false,0,,true
PED002418,2025-04-07,TARDE,EQUIPE B,,2025-04-07T15:53:00-03:00,1,1,0,false,false,false,0,,true
PED002419,2025-04-29,MANHÃ,EQUIPE A,2025-04-29T10:36:00-03:00,2025-04-29T10:51:00-03:00,1,1,0,false,false,false,0,,false
PED002420,2025-04-14,TARDE,EQUIPE B,2025-04-14T13:20:00-03:00,2025-04-14T13:37:00-03:00,1,1,0,false,true,false,0,Substituição de item,true
PED002422,2025-04-25,MANHÃ,EQUIPE A,2025-04-25T09:22:00-03:00,2025-04-25T09:43:00-03:00,4,4,0,false,false,false,0,,true
PED002423,2025-04-22,MANHÃ,EQUIPE A,2025-04-22T08:50:00-03:00,2025-04-22T09:10:00-03:00,2,2,0,false,false,false,0,,true
PED002424,2025-05-01,MANHÃ,EQUIPE A,2025-05-01T07:58:00-03:00,2025-05-01T08:08:00-03:00,1,1,0,false,false,false,0,,true
PED002425,2025-04-07,MANHÃ,EQUIPE A,2025-04-07T10:42:00-03:00,2025-04-07T10:53:00-03:00,1,1,0,false,false,false,0,,true
PED002426,2025-04-28,MANHÃ,EQUIPE A,2025-04-28T08:07:00-03:00,2025-04-28T08:29:00-03:00,2,6,0,false,false,false,0,,true
PED002427,2025-04-29,MANHÃ,EQUIPE A,2025-04-29T11:53:00-03:00,2025-04-29T12:38:00-03:00,1,1,0,false,false,true,12,Retrabalho de conferência,true
PED002428,2025-04-07,TARDE,EQUIPE B,2025-04-07T14:58:00-03:00,2025-04-07T15:09:00-03:00,1,1,0,false,false,false,0,,true
PED002429,2025-04-30,TARDE,EQUIPE B,2025-04-30T14:02:00-03:00,2025-04-30T14:56:00-03:00,4,4,0,false,false,true,8,Retrabalho de conferência,true
PED002430,2025-04-09,MANHÃ,EQUIPE A,2025-04-09T10:15:00-03:00,2025-04-09T10:29:00-03:00,2,2,0,false,false,false,0,,true
PED002431,2025-04-02,MANHÃ,EQUIPE A,2025-04-02T11:02:00-03:00,2025-04-02T11:12:00-03:00,1,1,0,false,false,false,0,,true
PED002432,2025-04-17,MANHÃ,EQUIPE A,2025-04-17T11:38:00-03:00,2025-04-17T11:47:00-03:00,1,1,0,false,false,false,0,,true
PED002433,2025-04-09,TARDE,EQUIPE B,2025-04-09T16:31:00-03:00,2025-04-09T16:41:00-03:00,1,1,0,false,false,false,0,,true
PED002434,2025-04-30,MANHÃ,EQUIPE A,2025-04-30T09:12:00-03:00,2025-04-30T09:53:00-03:00,2,3,0,false,false,true,11,Retrabalho de conferência,true
PED002435,2025-04-25,MANHÃ,EQUIPE A,2025-04-25T10:32:00-03:00,2025-04-25T10:46:00-03:00,2,2,0,false,false,false,0,,true
PED002436,2025-04-30,MANHÃ,EQUIPE A,2025-04-30T09:20:00-03:00,2025-04-30T09:47:00-03:00,3,3,0,false,false,false,0,,true
PED002437,2025-04-29,MANHÃ,EQUIPE A,2025-04-29T10:22:00-03:00,2025-04-29T10:49:00-03:00,3,7,0,false,false,false,0,,false
PED002438,2025-04-04,MANHÃ,EQUIPE A,2025-04-04T08:57:00-03:00,2025-04-04T09:10:00-03:00,2,2,0,false,false,false,0,,true
PED002439,2025-04-28,MANHÃ,EQUIPE A,2025-04-28T09:58:00-03:00,2025-04-28T10:23:00-03:00,3,3,0,false,false,false,0,,true
