pedido_id,cliente_id,data_pedido,canal_venda,campanha_id,vendedor_id,status,valor_bruto_produtos,desconto_itens,desconto_pedido,frete_cobrado,frete_pago,taxa_pagamento,comissao,impostos_venda,data_prometida,data_expedicao,transportadora,urgente
PED001524,CLI003949,2025-03-27T16:46:00-03:00,ECOMMERCE,,,CONCLUÍDO,81.79,9.87,0.34,7.28,18.27,2.91,0.0,5.37,2025-03-28T18:00:00-03:00,2025-03-28T13:43:00-03:00,Rota Nacional,false
PED001525,CLI001807,2025-03-07T17:51:00-03:00,ECOMMERCE,,,CONCLUÍDO,679.77,40.3,13.39,1.42,17.92,19.94,0.0,46.96,2025-03-10T18:00:00-03:00,2025-03-10T07:50:00-03:00,Expresso Interior,false
PED001526,CLI002100,2025-03-26T12:55:00-03:00,ECOMMERCE,,,CONCLUÍDO,161.11,10.63,2.76,4.09,14.76,5.01,0.0,11.08,2025-03-27T18:00:00-03:00,2025-03-27T09:46:00-03:00,Rápido Sul,false
PED001527,CLI001464,2025-03-13T13:36:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,303.4,31.17,5.82,6.98,24.03,9.7,0.0,19.98,2025-03-14T18:00:00-03:00,2025-03-14T13:18:00-03:00,Rápido Sul,false
PED001528,CLI000181,2025-03-03T14:30:00-03:00,ECOMMERCE,,,CONCLUÍDO,619.58,40.1,13.75,1.45,17.23,21.14,0.0,42.43,2025-03-04T18:00:00-03:00,2025-03-04T07:24:00-03:00,Expresso Interior,false
PED001529,CLI004179,2025-03-31T12:18:00-03:00,ECOMMERCE,,,CONCLUÍDO,383.03,30.92,2.38,3.49,32.21,10.76,0.0,26.23,2025-04-01T18:00:00-03:00,2025-04-01T11:45:00-03:00,Eixo Cargo,false
PED001530,CLI000138,2025-03-26T13:55:00-03:00,ECOMMERCE,,,CONCLUÍDO,565.28,44.73,2.89,2.07,19.3,16.66,0.0,38.82,2025-03-27T18:00:00-03:00,2025-03-27T08:36:00-03:00,Expresso Interior,false
PED001531,CLI000507,2025-03-03T13:51:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,529.19,48.5,12.44,2.53,23.46,19.11,0.0,35.12,2025-03-04T18:00:00-03:00,2025-03-04T10:54:00-03:00,Eixo Cargo,false
PED001532,CLI001976,2025-03-18T13:14:00-03:00,ECOMMERCE,,,CONCLUÍDO,639.36,66.04,0.97,1.45,18.57,20.15,0.0,42.93,2025-03-19T18:00:00-03:00,2025-03-19T10:48:00-03:00,Rota Nacional,false
PED001533,CLI001826,2025-03-07T19:14:00-03:00,ECOMMERCE,,,CONCLUÍDO,518.14,46.34,5.68,2.13,21.43,10.75,0.0,34.96,2025-03-10T18:00:00-03:00,2025-03-10T15:47:00-03:00,Eixo Cargo,false
PED001534,CLI003359,2025-03-24T15:51:00-03:00,ECOMMERCE,,,CONCLUÍDO,257.76,23.51,5.96,8.65,33.05,5.3,0.0,17.12,2025-03-25T18:00:00-03:00,2025-03-25T16:13:00-03:00,Expresso Interior,false
PED001535,CLI003550,2025-03-21T09:05:00-03:00,ECOMMERCE,SEA-202503,,CONCLUÍDO,316.86,37.27,3.34,10.3,20.32,8.71,0.0,20.72,2025-03-24T18:00:00-03:00,2025-03-24T15:33:00-03:00,Eixo Cargo,false
PED001536,CLI001826,2025-03-31T19:16:00-03:00,ECOMMERCE,,,CONCLUÍDO,248.0,26.59,6.05,6.53,20.68,7.83,0.0,16.15,2025-04-01T18:00:00-03:00,2025-04-01T10:23:00-03:00,Rápido Sul,false
PED001537,CLI003915,2025-03-31T19:12:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,444.3,29.96,4.96,1.98,20.26,13.92,0.0,30.7,2025-04-01T18:00:00-03:00,2025-04-01T11:53:00-03:00,Expresso Interior,false
PED001538,CLI000287,2025-03-31T11:31:00-03:00,ECOMMERCE,,,CONCLUÍDO,204.22,20.9,2.7,5.57,16.31,5.71,0.0,13.55,2025-04-01T18:00:00-03:00,2025-04-01T17:07:00-03:00,Eixo Cargo,false
PED001539,CLI002429,2025-03-03T17:19:00-03:00,ECOMMERCE,SEA-202503,,CONCLUÍDO,201.52,12.42,0.43,9.51,18.06,7.39,0.0,14.15,2025-03-04T18:00:00-03:00,2025-03-04T15:06:00-03:00,Eixo Cargo,false
PED001540,CLI003256,2025-03-17T16:34:00-03:00,ECOMMERCE,,,CONCLUÍDO,478.0,37.95,5.31,2.59,24.38,15.95,0.0,32.61,2025-03-18T18:00:00-03:00,2025-03-18T16:50:00-03:00,Expresso Interior,false
PED001541,CLI003359,2025-03-24T08:02:00-03:00,ECOMMERCE,,,CONCLUÍDO,574.67,32.42,8.4,3.5,37.64,19.49,0.0,40.04,2025-03-25T18:00:00-03:00,2025-03-25T15:54:00-03:00,Rota Nacional,false
PED001542,CLI002402,2025-03-31T13:05:00-03:00,ECOMMERCE,,,CONCLUÍDO,88.93,11.3,1.21,6.79,14.58,2.8,0.0,5.73,2025-04-01T18:00:00-03:00,2025-04-02T14:41:00-03:00,Rota Nacional,false
PED001543,CLI000774,2025-03-21T19:59:00-03:00,ECOMMERCE,,,CONCLUÍDO,755.22,70.83,2.67,1.54,19.4,23.67,0.0,51.13,2025-03-24T18:00:00-03:00,2025-03-24T07:54:00-03:00,Rápido Sul,false
PED001544,CLI000087,2025-03-21T11:50:00-03:00,ECOMMERCE,,,CONCLUÍDO,373.68,26.17,7.33,1.49,16.58,11.26,0.0,25.51,2025-03-24T18:00:00-03:00,2025-03-24T16:39:00-03:00,Expresso Interior,false
PED001545,CLI001619,2025-03-07T18:32:00-03:00,ECOMMERCE,,,CONCLUÍDO,1265.46,110.25,17.84,2.16,29.87,46.29,0.0,85.3,2025-03-10T18:00:00-03:00,2025-03-10T14:02:00-03:00,Eixo Cargo,false
PED001546,CLI002644,2025-03-19T16:01:00-03:00,ECOMMERCE,,,CONCLUÍDO,667.64,67.74,6.83,1.43,19.27,14.42,0.0,44.48,2025-03-20T18:00:00-03:00,2025-03-20T13:18:00-03:00,Eixo Cargo,false
PED001547,CLI001813,2025-03-04T09:00:00-03:00,ECOMMERCE,SEA-202503,,CONCLUÍDO,118.11,11.81,2.89,9.04,20.55,3.35,0.0,7.76,2025-03-05T18:00:00-03:00,2025-03-05T15:41:00-03:00,Eixo Cargo,false
PED001548,CLI000339,2025-03-19T11:47:00-03:00,ECOMMERCE,,,CONCLUÍDO,340.85,39.85,3.53,8.66,20.92,8.24,0.0,22.31,2025-03-20T18:00:00-03:00,2025-03-20T10:07:00-03:00,Rápido Sul,false
PED001549,CLI001379,2025-03-27T18:06:00-03:00,ECOMMERCE,,,CONCLUÍDO,378.37,31.0,4.55,1.32,25.88,9.14,0.0,25.71,2025-03-28T18:00:00-03:00,2025-03-28T09:23:00-03:00,Expresso Interior,false
PED001550,CLI000909,2025-03-04T19:27:00-03:00,ECOMMERCE,INF-202503,,CONCLUÍDO,513.76,37.07,7.86,2.09,23.54,12.94,0.0,35.16,2025-03-05T18:00:00-03:00,2025-03-05T15:03:00-03:00,Eixo Cargo,false
PED001551,CLI003876,2025-03-27T10:18:00-03:00,ECOMMERCE,,,CONCLUÍDO,613.72,29.46,7.18,2.03,18.88,13.56,0.0,43.28,2025-03-28T18:00:00-03:00,2025-04-01T07:59:00-03:00,Eixo Cargo,false
PED001552,CLI000507,2025-03-05T15:57:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,241.36,15.42,0.93,12.39,23.1,5.29,0.0,16.88,2025-03-06T18:00:00-03:00,2025-03-06T07:35:00-03:00,Rápido Sul,false
PED001553,CLI004146,2025-03-24T10:42:00-03:00,ECOMMERCE,,,CONCLUÍDO,249.23,24.09,2.26,5.98,21.12,8.78,0.0,16.72,2025-03-25T18:00:00-03:00,2025-03-25T16:27:00-03:00,Rápido Sul,false
PED001554,CLI002799,2025-03-26T16:34:00-03:00,ECOMMERCE,,,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-27T18:00:00-03:00,,Rápido Sul,false
PED001555,CLI004158,2025-03-21T11:53:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,221.67,14.4,4.85,20.12,38.24,5.84,0.0,15.18,2025-03-24T18:00:00-03:00,2025-03-25T10:38:00-03:00,Rota Nacional,false
PED001556,CLI002732,2025-03-24T14:49:00-03:00,ECOMMERCE,SOC-202503,,DEVOLVIDO_PARCIAL,410.18,37.76,5.91,1.13,16.45,13.64,0.0,27.49,2025-03-25T18:00:00-03:00,2025-03-25T15:20:00-03:00,Eixo Cargo,false
PED001557,CLI002415,2025-03-31T08:30:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,492.76,40.53,8.07,1.44,17.19,16.18,0.0,33.31,2025-04-01T18:00:00-03:00,2025-04-01T13:41:00-03:00,Expresso Interior,false
PED001558,CLI002936,2025-03-27T12:17:00-03:00,ECOMMERCE,,,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-28T18:00:00-03:00,,Rota Nacional,false
PED001559,CLI000530,2025-03-31T14:49:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,554.69,36.45,1.98,3.29,33.77,17.1,0.0,38.72,2025-04-01T18:00:00-03:00,2025-04-01T13:33:00-03:00,Eixo Cargo,false
PED001560,CLI001302,2025-03-14T18:49:00-03:00,ECOMMERCE,SEA-202503,,CONCLUÍDO,349.85,36.44,0.41,0.82,15.61,9.58,0.0,23.48,2025-03-17T18:00:00-03:00,2025-03-17T13:38:00-03:00,Expresso Interior,false
PED001561,CLI000569,2025-03-03T18:02:00-03:00,ECOMMERCE,SEA-202503,,CONCLUÍDO,285.9,33.91,6.77,10.9,22.32,7.56,0.0,18.39,2025-03-04T18:00:00-03:00,2025-03-04T07:51:00-03:00,Rota Nacional,false
PED001562,CLI000130,2025-03-11T10:56:00-03:00,ECOMMERCE,SEA-202503,,CONCLUÍDO,339.76,17.12,7.94,2.32,25.84,9.95,0.0,23.6,2025-03-12T18:00:00-03:00,2025-03-12T09:15:00-03:00,Eixo Cargo,false
PED001563,CLI002268,2025-03-26T08:20:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,96.41,12.3,0.17,6.12,14.58,2.38,0.0,6.3,2025-03-27T18:00:00-03:00,2025-03-28T09:23:00-03:00,Rota Nacional,false
PED001564,CLI003915,2025-03-26T14:21:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,526.68,56.79,1.64,1.88,23.45,13.52,0.0,35.12,2025-03-27T18:00:00-03:00,2025-03-27T11:20:00-03:00,Rota Nacional,false
PED001565,CLI003175,2025-03-20T17:54:00-03:00,ECOMMERCE,SEA-202503,,CONCLUÍDO,181.57,14.66,0.56,7.22,14.88,4.0,0.0,12.48,2025-03-21T18:00:00-03:00,2025-03-21T11:27:00-03:00,Expresso Interior,false
PED001566,CLI003588,2025-03-05T08:29:00-03:00,ECOMMERCE,,,DEVOLVIDO_PARCIAL,452.61,45.08,7.54,1.97,18.46,10.87,0.0,30.0,2025-03-06T18:00:00-03:00,2025-03-06T09:01:00-03:00,Expresso Interior,false
PED001567,CLI001858,2025-03-20T10:08:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,65.44,6.82,1.62,10.96,28.08,1.68,0.0,4.28,2025-03-21T18:00:00-03:00,2025-03-21T12:01:00-03:00,Expresso Interior,false
PED001568,CLI004117,2025-03-19T15:01:00-03:00,ECOMMERCE,,,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-20T18:00:00-03:00,,Eixo Cargo,false
PED001569,CLI003280,2025-03-06T14:31:00-03:00,ECOMMERCE,,,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-07T18:00:00-03:00,,Eixo Cargo,false
PED001570,CLI000300,2025-03-31T11:48:00-03:00,ECOMMERCE,SEA-202503,,CONCLUÍDO,217.41,12.87,1.56,5.5,15.15,7.41,0.0,15.22,2025-04-01T18:00:00-03:00,2025-04-01T09:36:00-03:00,Eixo Cargo,false
PED001571,CLI002647,2025-03-28T16:53:00-03:00,ECOMMERCE,,,CONCLUÍDO,427.34,34.72,10.35,2.18,21.67,12.93,0.0,28.67,2025-03-31T18:00:00-03:00,2025-03-31T12:02:00-03:00,Rota Nacional,false
PED001572,CLI003340,2025-03-10T08:46:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,153.09,12.17,1.2,7.26,14.49,3.22,0.0,10.48,2025-03-11T18:00:00-03:00,2025-03-11T15:37:00-03:00,Rota Nacional,false
PED001573,CLI001856,2025-03-24T12:19:00-03:00,ECOMMERCE,,,CONCLUÍDO,260.82,19.65,1.8,10.64,21.82,6.44,0.0,17.95,2025-03-25T18:00:00-03:00,2025-03-25T16:46:00-03:00,Eixo Cargo,false
PED001574,CLI000282,2025-03-25T13:56:00-03:00,ECOMMERCE,INF-202503,,DEVOLVIDO_PARCIAL,163.57,17.37,1.75,8.06,14.76,3.76,0.0,10.83,2025-03-26T18:00:00-03:00,2025-03-26T09:43:00-03:00,Expresso Interior,false
PED001575,CLI002826,2025-03-26T13:02:00-03:00,ECOMMERCE,INF-202503,,CONCLUÍDO,122.47,10.85,1.73,4.24,14.45,3.81,0.0,8.24,2025-03-27T18:00:00-03:00,2025-03-28T11:06:00-03:00,Expresso Interior,false
PED001576,CLI001657,2025-03-03T16:40:00-03:00,ECOMMERCE,,,CONCLUÍDO,482.85,41.86,10.92,1.22,22.83,14.06,0.0,32.26,2025-03-04T18:00:00-03:00,2025-03-04T12:01:00-03:00,Expresso Interior,false
PED001577,CLI002278,2025-03-13T19:59:00-03:00,ECOMMERCE,,,CONCLUÍDO,900.15,81.67,10.56,2.06,20.82,23.84,0.0,60.59,2025-03-14T18:00:00-03:00,2025-03-14T07:48:00-03:00,Eixo Cargo,false
PED001578,CLI001784,2025-03-24T16:29:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,534.22,36.37,3.39,1.6,17.33,16.92,0.0,37.08,2025-03-25T18:00:00-03:00,2025-03-25T10:23:00-03:00,Eixo Cargo,false
PED001579,CLI003307,2025-03-31T17:01:00-03:00,ECOMMERCE,,,CONCLUÍDO,338.08,20.81,5.41,1.73,21.34,8.37,0.0,23.39,2025-04-01T18:00:00-03:00,2025-04-01T14:16:00-03:00,Eixo Cargo,false
PED001580,CLI003555,2025-03-26T18:48:00-03:00,ECOMMERCE,,,CONCLUÍDO,522.14,25.76,12.13,2.65,24.37,12.72,0.0,36.32,2025-03-27T18:00:00-03:00,2025-03-27T11:18:00-03:00,Expresso Interior,false
PED001581,CLI002498,2025-03-27T19:27:00-03:00,ECOMMERCE,,,CONCLUÍDO,152.57,11.31,0.36,5.79,19.28,4.46,0.0,10.57,2025-03-28T18:00:00-03:00,2025-03-31T16:30:00-03:00,Rota Nacional,false
PED001582,CLI001720,2025-03-05T10:58:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,209.68,14.1,5.07,9.26,20.7,5.68,0.0,14.29,2025-03-06T18:00:00-03:00,2025-03-06T08:44:00-03:00,Rápido Sul,false
PED001583,CLI002518,2025-03-31T13:05:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,611.2,38.47,10.79,2.25,23.31,19.0,0.0,42.15,2025-04-01T18:00:00-03:00,2025-04-01T11:41:00-03:00,Eixo Cargo,false
PED001584,CLI002108,2025-03-14T10:52:00-03:00,ECOMMERCE,,,CONCLUÍDO,97.1,8.29,0.05,7.39,21.38,2.61,0.0,6.66,2025-03-17T18:00:00-03:00,2025-03-17T14:42:00-03:00,Rota Nacional,false
PED001585,CLI001446,2025-03-21T15:27:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,289.77,26.73,1.59,18.73,34.07,8.87,0.0,19.61,2025-03-24T18:00:00-03:00,2025-03-24T15:57:00-03:00,Expresso Interior,false
PED001586,CLI002363,2025-03-19T19:33:00-03:00,ECOMMERCE,,,CONCLUÍDO,93.73,8.81,2.17,5.18,18.47,1.99,0.0,6.21,2025-03-20T18:00:00-03:00,2025-03-20T11:53:00-03:00,Rota Nacional,false
PED001587,CLI001518,2025-03-14T08:51:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,456.99,44.22,4.74,1.77,28.61,10.6,0.0,30.6,2025-03-17T18:00:00-03:00,2025-03-17T11:33:00-03:00,Rápido Sul,false
PED001588,CLI000597,2025-03-17T13:40:00-03:00,ECOMMERCE,,,CONCLUÍDO,416.99,37.79,6.39,2.42,46.1,12.24,0.0,27.96,2025-03-18T18:00:00-03:00,2025-03-19T09:24:00-03:00,Rota Nacional,false
PED001589,CLI003492,2025-03-21T19:08:00-03:00,ECOMMERCE,,,CONCLUÍDO,693.77,61.59,6.85,1.94,18.21,26.13,0.0,46.9,2025-03-24T18:00:00-03:00,2025-03-24T12:14:00-03:00,Eixo Cargo,false
PED001590,CLI000138,2025-03-25T08:41:00-03:00,ECOMMERCE,,,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-26T18:00:00-03:00,,Eixo Cargo,false
PED001591,CLI000967,2025-03-13T14:14:00-03:00,ECOMMERCE,INF-202503,,CONCLUÍDO,713.47,40.74,5.8,2.0,20.06,23.07,0.0,50.02,2025-03-14T18:00:00-03:00,2025-03-14T17:01:00-03:00,Rota Nacional,false
PED001592,CLI002333,2025-03-25T11:25:00-03:00,ECOMMERCE,,,CONCLUÍDO,315.45,24.87,3.08,4.37,15.27,8.47,0.0,21.56,2025-03-26T18:00:00-03:00,2025-03-26T15:49:00-03:00,Rota Nacional,false
PED001593,CLI003130,2025-03-20T12:15:00-03:00,ECOMMERCE,,,CONCLUÍDO,174.81,18.11,0.54,6.89,15.29,3.87,0.0,11.71,2025-03-21T18:00:00-03:00,2025-03-21T07:50:00-03:00,Expresso Interior,false
PED001594,CLI001977,2025-03-17T14:13:00-03:00,ECOMMERCE,,,CONCLUÍDO,171.34,20.16,1.61,5.45,18.93,5.67,0.0,11.22,2025-03-18T18:00:00-03:00,2025-03-18T07:46:00-03:00,Eixo Cargo,false
PED001595,CLI002732,2025-03-20T08:33:00-03:00,ECOMMERCE,SOC-202503,,DEVOLVIDO_PARCIAL,70.88,3.8,0.75,4.1,13.72,2.69,0.0,4.97,2025-03-21T18:00:00-03:00,2025-03-24T09:01:00-03:00,Expresso Interior,false
PED001596,CLI003860,2025-03-10T16:29:00-03:00,ECOMMERCE,SEA-202503,,CONCLUÍDO,1224.79,153.6,28.59,3.76,34.64,29.37,0.0,78.2,2025-03-11T18:00:00-03:00,2025-03-11T13:56:00-03:00,Expresso Interior,false
PED001597,CLI000514,2025-03-14T15:40:00-03:00,ECOMMERCE,,,CONCLUÍDO,108.8,13.26,2.54,15.7,35.54,3.9,0.0,6.98,2025-03-17T18:00:00-03:00,2025-03-17T14:16:00-03:00,Rota Nacional,false
PED001598,CLI004127,2025-03-25T09:50:00-03:00,ECOMMERCE,,,CONCLUÍDO,637.07,45.93,3.66,1.38,16.22,20.78,0.0,44.06,2025-03-26T18:00:00-03:00,2025-03-27T08:04:00-03:00,Rota Nacional,false
PED001599,CLI002402,2025-03-28T19:53:00-03:00,ECOMMERCE,,,CONCLUÍDO,358.05,19.64,5.27,1.19,15.43,13.22,0.0,24.99,2025-03-31T18:00:00-03:00,2025-03-31T14:35:00-03:00,Rota Nacional,false
PED001600,CLI002967,2025-03-31T19:09:00-03:00,ECOMMERCE,,,CONCLUÍDO,129.33,10.21,1.63,10.93,28.86,3.58,0.0,8.81,2025-04-01T18:00:00-03:00,2025-04-01T07:53:00-03:00,Rápido Sul,false
PED001601,CLI002611,2025-03-31T16:17:00-03:00,ECOMMERCE,,,CONCLUÍDO,538.41,24.11,5.53,2.15,27.4,21.18,0.0,38.16,2025-04-01T18:00:00-03:00,2025-04-02T17:25:00-03:00,Eixo Cargo,false
PED001602,CLI001826,2025-03-28T10:18:00-03:00,ECOMMERCE,,,CONCLUÍDO,127.05,6.9,0.66,5.21,19.05,2.87,0.0,8.96,2025-03-31T18:00:00-03:00,2025-03-31T09:03:00-03:00,Expresso Interior,false
PED001603,CLI004126,2025-03-27T15:38:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,150.64,16.04,0.11,7.0,14.69,5.48,0.0,10.09,2025-03-28T18:00:00-03:00,2025-03-31T09:46:00-03:00,Expresso Interior,false
PED001604,CLI003070,2025-03-27T14:29:00-03:00,ECOMMERCE,,,DEVOLVIDO_PARCIAL,428.82,40.01,3.33,2.02,22.18,10.85,0.0,28.91,2025-03-28T18:00:00-03:00,2025-03-28T07:37:00-03:00,Expresso Interior,false
PED001605,CLI002644,2025-03-04T09:26:00-03:00,ECOMMERCE,,,CONCLUÍDO,678.41,53.97,16.84,1.96,21.3,20.3,0.0,45.57,2025-03-05T18:00:00-03:00,2025-03-05T13:34:00-03:00,Expresso Interior,false
PED001606,CLI001955,2025-03-28T16:43:00-03:00,ECOMMERCE,,,CONCLUÍDO,510.05,48.38,2.18,2.24,22.61,15.83,0.0,34.46,2025-03-31T18:00:00-03:00,2025-03-31T09:12:00-03:00,Eixo Cargo,false
PED001607,CLI004129,2025-03-14T15:26:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,120.15,10.24,1.5,5.21,14.29,4.43,0.0,8.13,2025-03-17T18:00:00-03:00,2025-03-17T14:12:00-03:00,Eixo Cargo,false
PED001608,CLI001968,2025-03-12T17:26:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,196.46,21.51,4.59,7.93,26.1,6.23,0.0,12.78,2025-03-13T18:00:00-03:00,2025-03-13T07:47:00-03:00,Eixo Cargo,false
PED001609,CLI001854,2025-03-31T14:40:00-03:00,ECOMMERCE,,,CONCLUÍDO,521.83,27.8,11.82,1.79,26.24,15.42,0.0,36.17,2025-04-01T18:00:00-03:00,2025-04-01T10:47:00-03:00,Rota Nacional,false
PED001610,CLI003446,2025-03-10T10:19:00-03:00,ECOMMERCE,,,CONCLUÍDO,353.42,18.3,5.94,1.1,20.23,9.91,0.0,24.69,2025-03-11T18:00:00-03:00,2025-03-11T12:09:00-03:00,Rápido Sul,false
PED001611,CLI002237,2025-03-26T18:22:00-03:00,ECOMMERCE,SEA-202503,,CONCLUÍDO,290.08,32.24,2.14,5.7,20.21,6.83,0.0,19.18,2025-03-27T18:00:00-03:00,2025-03-27T16:20:00-03:00,Eixo Cargo,false
PED001612,CLI003865,2025-03-11T14:30:00-03:00,ECOMMERCE,SEA-202503,,CONCLUÍDO,450.95,36.11,3.59,1.7,18.26,13.72,0.0,30.84,2025-03-12T18:00:00-03:00,2025-03-12T07:43:00-03:00,Eixo Cargo,false
PED001613,CLI002989,2025-03-05T15:37:00-03:00,ECOMMERCE,,,CONCLUÍDO,127.79,11.84,2.3,4.61,14.29,4.64,0.0,8.52,2025-03-06T18:00:00-03:00,2025-03-06T16:57:00-03:00,Rota Nacional,false
PED001614,CLI002954,2025-03-27T12:28:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,177.32,9.84,1.58,10.62,32.86,4.22,0.0,12.44,2025-03-28T18:00:00-03:00,2025-03-28T13:58:00-03:00,Expresso Interior,false
PED001615,CLI002791,2025-03-24T19:11:00-03:00,ECOMMERCE,,,CONCLUÍDO,500.24,49.24,6.06,1.97,25.11,12.2,0.0,33.37,2025-03-25T18:00:00-03:00,2025-03-25T14:38:00-03:00,Eixo Cargo,false
PED001616,CLI001884,2025-03-25T13:21:00-03:00,ECOMMERCE,,,CONCLUÍDO,1199.49,157.14,11.32,2.02,29.95,25.08,0.0,77.33,2025-03-26T18:00:00-03:00,2025-03-27T10:02:00-03:00,Rota Nacional,false
PED001617,CLI000270,2025-03-26T19:12:00-03:00,ECOMMERCE,,,CONCLUÍDO,518.25,28.13,4.25,2.4,22.78,20.39,0.0,36.44,2025-03-27T18:00:00-03:00,2025-03-27T08:50:00-03:00,Rota Nacional,false
PED001618,CLI001907,2025-03-14T14:26:00-03:00,ECOMMERCE,,,CONCLUÍDO,578.22,53.5,9.84,1.3,23.4,17.85,0.0,38.62,2025-03-17T18:00:00-03:00,2025-03-17T15:23:00-03:00,Eixo Cargo,false
PED001619,CLI001690,2025-03-06T17:38:00-03:00,ECOMMERCE,,,CONCLUÍDO,136.17,9.59,0.48,7.47,14.93,4.58,0.0,9.46,2025-03-07T18:00:00-03:00,2025-03-11T13:15:00-03:00,Expresso Interior,false
PED001620,CLI000052,2025-03-13T15:40:00-03:00,ECOMMERCE,,,CONCLUÍDO,282.26,19.45,0.67,4.79,16.13,10.22,0.0,19.66,2025-03-14T18:00:00-03:00,2025-03-14T14:48:00-03:00,Eixo Cargo,false
PED001621,CLI002138,2025-03-27T14:59:00-03:00,ECOMMERCE,SEA-202503,,CONCLUÍDO,940.15,77.36,6.97,1.58,23.69,23.76,0.0,64.19,2025-03-28T18:00:00-03:00,2025-03-28T08:00:00-03:00,Rota Nacional,false
PED001622,CLI003831,2025-03-19T10:35:00-03:00,ECOMMERCE,,,CONCLUÍDO,457.37,23.4,10.79,1.47,22.15,13.75,0.0,31.74,2025-03-20T18:00:00-03:00,2025-03-20T10:52:00-03:00,Rota Nacional,false
PED001623,CLI003058,2025-03-17T16:12:00-03:00,ECOMMERCE,,,CONCLUÍDO,708.32,71.62,11.28,1.67,25.95,25.8,0.0,46.91,2025-03-18T18:00:00-03:00,2025-03-18T14:47:00-03:00,Expresso Interior,false
PED001624,CLI003239,2025-03-28T08:03:00-03:00,ECOMMERCE,,,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-31T18:00:00-03:00,,Rápido Sul,false
PED001625,CLI001745,2025-03-04T09:24:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,558.51,26.52,0.71,4.19,39.83,20.77,0.0,39.85,2025-03-05T18:00:00-03:00,2025-03-05T14:12:00-03:00,Rota Nacional,false
PED001626,CLI000363,2025-03-18T16:46:00-03:00,ECOMMERCE,,,CONCLUÍDO,427.35,23.01,4.01,1.08,17.24,12.33,0.0,30.02,2025-03-19T18:00:00-03:00,2025-03-21T09:01:00-03:00,Rápido Sul,false
PED001627,CLI000765,2025-03-20T18:47:00-03:00,ECOMMERCE,,,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-21T18:00:00-03:00,,Expresso Interior,false
PED001628,CLI003471,2025-03-14T15:03:00-03:00,ECOMMERCE,SEA-202503,,CONCLUÍDO,266.33,25.13,0.55,7.94,22.05,9.28,0.0,18.05,2025-03-17T18:00:00-03:00,2025-03-17T10:10:00-03:00,Expresso Interior,false
PED001629,CLI003178,2025-03-19T17:53:00-03:00,ECOMMERCE,SOC-202503,,CONCLUÍDO,316.69,18.59,5.28,5.61,14.62,9.74,0.0,21.96,2025-03-20T18:00:00-03:00,2025-03-20T15:52:00-03:00,Rota Nacional,false
PED001630,CLI003451,2025-03-27T18:13:00-03:00,ECOMMERCE,,,CONCLUÍDO,360.44,43.22,5.0,1.4,17.03,9.15,0.0,23.42,2025-03-28T18:00:00-03:00,2025-03-28T07:44:00-03:00,Rota Nacional,false
PED001631,CLI002408,2025-03-21T15:07:00-03:00,ECOMMERCE,,,CONCLUÍDO,1511.59,142.66,2.99,1.33,25.59,54.18,0.0,102.45,2025-03-24T18:00:00-03:00,2025-03-24T09:46:00-03:00,Eixo Cargo,false
PED001632,CLI000221,2025-03-10T18:28:00-03:00,ECOMMERCE,,,CONCLUÍDO,157.47,15.0,3.87,10.06,23.86,4.65,0.0,10.4,2025-03-11T18:00:00-03:00,2025-03-11T15:02:00-03:00,Rápido Sul,false
