pedido_id,produto_id,quantidade,preco_unitario_bruto,desconto_item,custo_unitario_historico,quantidade_cancelada
PED001797,PRD0051,1,131.63,7.0,70.05,0
PED001797,PRD0003,1,168.8,9.25,90.04,0
PED001798,PRD0002,1,135.66,12.07,69.0,0
PED001798,PRD0082,3,62.6,14.6,28.4,0
PED001798,PRD0005,1,159.99,11.04,91.27,0
PED001798,PRD0001,1,92.39,8.25,53.57,0
PED001798,PRD0025,1,147.09,13.71,75.19,0
PED001799,PRD0026,2,152.06,16.57,85.66,0
PED001800,PRD0002,1,124.65,9.05,72.59,0
PED001800,PRD0001,1,100.5,7.72,56.2,0
PED001801,PRD0021,1,111.58,4.43,69.69,0
PED001802,PRD0103,1,88.39,4.87,41.01,0
PED001802,PRD0001,1,99.77,7.21,53.51,0
PED001802,PRD0005,1,156.02,10.19,91.28,0
PED001803,PRD0002,1,120.79,10.14,67.9,0
PED001803,PRD0010,1,133.76,13.61,74.51,0
PED001803,PRD0012,3,205.87,66.05,105.66,0
PED001804,PRD0093,1,77.71,7.84,33.81,0
PED001804,PRD0013,1,185.58,17.87,110.76,0
PED001804,PRD0026,1,155.0,13.65,86.19,0
PED001805,PRD0038,1,200.74,9.24,127.24,0
PED001806,PRD0021,2,109.88,15.45,67.87,0
PED001806,PRD0002,1,128.78,9.01,71.27,0
PED001806,PRD0049,2,76.19,12.16,44.38,0
PED001806,PRD0020,1,118.57,7.52,67.98,0
PED001807,PRD0028,1,182.12,17.19,97.0,0
PED001807,PRD0069,1,93.13,11.39,49.12,0
PED001807,PRD0003,1,162.57,20.69,,0
PED001808,PRD0008,1,181.29,8.48,105.4,0
PED001808,PRD0003,1,151.25,9.31,92.09,0
PED001809,PRD0002,1,120.37,7.95,69.65,0
PED001809,PRD0020,2,115.18,18.05,68.22,0
PED001809,PRD0101,3,82.95,19.02,38.96,0
PED001810,PRD0002,1,132.23,8.07,73.51,0
PED001811,PRD0016,1,141.95,13.75,80.9,0
PED001811,PRD0005,3,164.62,43.83,91.58,0
PED001811,PRD0048,1,80.6,6.14,45.72,0
PED001811,PRD0021,1,113.51,10.76,69.9,0
PED001811,PRD0080,1,50.51,5.11,21.6,0
PED001812,PRD0020,1,114.02,10.77,68.79,0
PED001812,PRD0035,2,162.52,23.33,99.53,0
PED001813,PRD0089,1,91.76,6.27,41.69,0
PED001813,PRD0052,1,118.45,7.06,66.26,0
PED001814,PRD0037,1,155.7,6.64,93.27,0
PED001814,PRD0005,1,159.34,7.92,94.35,0
PED001814,PRD0027,3,219.47,32.31,123.74,0
PED001815,PRD0138,1,38.14,2.99,25.02,0
PED001815,PRD0001,1,94.24,9.04,55.6,0
PED001815,PRD0090,2,57.83,13.26,27.44,0
PED001815,PRD0006,1,144.2,16.04,80.3,0
PED001816,PRD0022,1,111.06,7.05,65.58,0
PED001816,PRD0124,1,41.3,3.31,24.2,0
PED001816,PRD0001,1,94.99,6.25,53.84,0
PED001816,PRD0126,3,52.32,10.27,31.99,0
PED001817,PRD0065,1,141.51,16.58,78.49,0
PED001817,PRD0066,2,131.14,29.78,72.05,0
PED001818,PRD0001,1,91.95,6.95,54.59,0
PED001819,PRD0008,1,175.97,10.75,104.83,0
PED001819,PRD0003,1,162.62,10.67,91.98,0
PED001819,PRD0022,1,120.65,7.15,65.78,0
PED001819,PRD0005,1,163.4,11.15,91.78,0
PED001819,PRD0001,1,99.03,4.6,53.64,0
PED001820,PRD0010,2,128.38,30.05,76.49,0
PED001820,PRD0012,1,182.54,17.73,104.48,0
PED001821,PRD0001,2,100.77,9.24,55.71,0
PED001821,PRD0013,1,180.62,8.86,107.38,0
PED001822,PRD0002,1,130.66,5.79,68.15,0
PED001822,PRD0001,1,100.47,4.66,53.86,0
PED001822,PRD0066,1,128.06,6.59,71.86,0
PED001822,PRD0117,1,62.01,3.85,39.77,0
PED001823,PRD0005,2,0.0,0.0,0.0,2
PED001823,PRD0001,2,0.0,0.0,0.0,2
PED001823,PRD0116,1,0.0,0.0,0.0,1
PED001823,PRD0124,1,0.0,0.0,0.0,1
PED001823,PRD0004,1,0.0,0.0,0.0,1
PED001824,PRD0001,1,102.67,8.41,57.85,0
PED001824,PRD0003,3,169.62,52.82,95.39,0
PED001825,PRD0001,1,95.22,9.36,55.02,0
PED001826,PRD0160,2,26.59,4.16,16.08,0
PED001826,PRD0005,2,152.11,22.21,91.72,0
PED001827,PRD0081,1,81.5,7.55,37.95,0
PED001828,PRD0003,2,155.44,39.05,92.99,0
PED001828,PRD0029,2,163.22,41.6,90.47,0
PED001829,PRD0117,1,0.0,0.0,0.0,1
PED001830,PRD0002,1,127.63,6.14,72.14,0
PED001830,PRD0004,1,145.16,6.19,83.56,0
PED001830,PRD0003,1,166.7,9.72,91.93,0
PED001831,PRD0016,2,149.02,31.98,82.08,0
PED001831,PRD0042,1,188.4,25.01,120.66,0
PED001832,PRD0011,2,116.02,15.8,60.45,0
PED001832,PRD0035,1,175.88,10.37,98.06,0
PED001832,PRD0027,1,212.56,12.6,120.8,0
PED001833,PRD0001,1,88.39,5.58,54.55,0
PED001834,PRD0001,2,96.09,18.03,53.13,0
PED001834,PRD0008,1,173.52,13.99,100.8,0
PED001834,PRD0014,1,140.98,11.94,73.67,0
PED001835,PRD0096,1,54.74,4.73,23.97,0
PED001835,PRD0001,1,94.22,7.25,53.6,0
PED001835,PRD0018,1,92.85,5.48,54.35,0
PED001836,PRD0062,1,105.43,9.67,60.49,0
PED001836,PRD0023,2,203.66,54.87,124.85,0
PED001836,PRD0006,3,145.77,38.97,76.75,0
PED001837,PRD0040,1,207.57,12.95,120.68,0
PED001837,PRD0003,1,149.23,8.73,89.28,0
PED001838,PRD0018,1,91.14,6.3,54.16,0
PED001839,PRD0096,1,0.0,0.0,0.0,1
PED001839,PRD0002,1,0.0,0.0,0.0,1
PED001839,PRD0014,1,0.0,0.0,0.0,1
PED001840,PRD0030,2,154.55,21.32,93.81,0
PED001840,PRD0070,1,134.86,9.3,74.67,0
PED001840,PRD0012,1,207.03,14.07,103.09,0
PED001841,PRD0010,2,138.03,18.65,77.02,0
PED001841,PRD0019,1,209.62,9.92,112.48,0
PED001841,PRD0135,1,36.02,1.91,19.33,0
PED001842,PRD0034,1,186.38,15.68,109.8,0
PED001842,PRD0008,1,166.74,13.31,103.16,0
PED001842,PRD0120,1,60.17,3.76,32.5,0
PED001842,PRD0043,1,78.8,4.72,46.8,0
PED001843,PRD0022,1,114.18,12.72,70.09,0
PED001843,PRD0004,1,139.16,16.48,83.45,0
PED001844,PRD0016,1,154.49,13.68,81.76,0
PED001844,PRD0030,1,165.6,11.76,94.49,0
PED001844,PRD0040,2,214.28,37.18,114.02,0
PED001844,PRD0067,1,96.48,7.23,55.4,0
PED001844,PRD0012,4,181.3,45.77,104.34,0
PED001845,PRD0157,1,24.56,1.46,15.03,0
PED001846,PRD0005,2,165.69,22.41,91.33,0
PED001847,PRD0156,1,20.04,1.46,12.37,0
PED001848,PRD0027,5,209.03,89.26,127.9,0
PED001848,PRD0003,1,152.57,9.98,93.32,0
PED001849,PRD0004,1,137.87,6.15,82.31,0
PED001849,PRD0007,1,101.38,5.15,58.16,0
PED001849,PRD0003,1,154.12,8.94,92.01,0
PED001850,PRD0004,1,152.61,12.6,80.16,0
PED001850,PRD0003,1,160.53,14.13,91.28,0
PED001851,PRD0089,1,93.77,11.34,42.94,0
PED001851,PRD0017,1,226.15,20.23,117.24,0
PED001852,PRD0116,1,59.37,3.28,36.54,0
PED001853,PRD0005,1,166.96,9.71,97.89,0
PED001854,PRD0011,1,117.61,13.92,60.26,0
PED001855,PRD0125,1,61.68,3.82,33.71,0
PED001856,PRD0049,1,81.56,8.29,44.9,0
PED001856,PRD0003,2,162.51,34.63,96.23,0
PED001857,PRD0085,1,61.35,7.47,28.03,0
PED001857,PRD0137,2,38.44,7.57,25.19,0
PED001858,PRD0028,2,179.89,43.28,100.62,0
PED001859,PRD0002,2,126.74,12.7,70.12,0
PED001859,PRD0048,1,75.67,3.12,44.61,0
PED001860,PRD0016,1,151.16,8.97,81.91,0
PED001861,PRD0003,1,160.38,12.04,93.64,0
PED001861,PRD0072,3,166.45,36.17,90.12,0
PED001861,PRD0005,1,150.93,13.82,93.71,0
PED001861,PRD0010,1,126.58,13.31,76.68,0
PED001861,PRD0007,1,100.95,7.65,58.22,0
PED001862,PRD0053,1,114.69,9.8,67.54,0
PED001862,PRD0093,2,78.99,12.73,34.24,0
PED001862,PRD0008,1,168.15,14.1,102.33,0
PED001863,PRD0119,1,54.16,4.18,31.02,0
PED001863,PRD0005,1,167.66,13.59,95.02,0
PED001864,PRD0113,1,75.42,3.61,42.23,0
PED001864,PRD0010,1,132.96,5.94,73.85,0
PED001865,PRD0002,1,124.44,5.54,71.28,0
PED001865,PRD0008,1,189.94,10.4,103.83,0
PED001866,PRD0124,1,37.01,3.05,23.13,0
PED001866,PRD0001,1,88.83,6.44,55.61,0
PED001866,PRD0003,2,149.71,18.58,87.31,0
PED001866,PRD0012,3,201.72,41.41,99.56,0
PED001867,PRD0081,2,86.11,10.22,37.07,0
PED001867,PRD0002,1,125.07,7.18,69.24,0
PED001867,PRD0015,1,205.18,9.61,113.01,0
PED001867,PRD0003,1,161.55,7.03,92.96,0
PED001868,PRD0036,3,107.6,24.76,61.28,0
PED001869,PRD0028,1,177.61,10.74,96.47,0
PED001870,PRD0020,2,127.97,25.77,68.77,0
PED001871,PRD0067,1,107.83,9.39,56.74,0
PED001872,PRD0013,1,185.93,18.94,106.98,0
PED001873,PRD0032,3,122.44,35.72,72.32,0
PED001873,PRD0026,1,150.41,14.08,87.06,0
PED001874,PRD0003,4,153.49,66.88,92.25,0
PED001874,PRD0043,1,82.99,5.98,45.36,0
PED001875,PRD0002,1,128.92,10.64,70.73,0
PED001875,PRD0003,1,160.5,13.3,88.02,0
PED001875,PRD0005,1,157.1,15.39,91.85,0
PED001875,PRD0009,1,155.86,10.47,92.28,0
PED001875,PRD0058,1,72.68,7.13,41.74,0
PED001876,PRD0071,1,130.48,10.92,71.79,0
PED001876,PRD0008,2,176.35,34.08,104.94,0
PED001876,PRD0007,1,105.88,12.37,59.65,0
PED001877,PRD0001,1,91.17,8.89,55.6,0
PED001878,PRD0016,1,143.51,9.11,82.74,0
PED001878,PRD0002,1,125.2,7.7,68.66,0
PED001878,PRD0020,1,127.09,6.65,69.23,0
PED001879,PRD0041,1,170.22,10.3,102.55,0
PED001879,PRD0001,2,94.34,14.65,54.8,0
PED001879,PRD0072,1,148.51,10.51,88.7,0
PED001879,PRD0019,1,207.38,18.07,111.54,0
PED001880,PRD0016,1,156.81,10.13,79.21,0
PED001880,PRD0003,1,155.1,9.88,90.2,0
PED001881,PRD0025,1,134.78,8.28,75.65,0
PED001881,PRD0032,2,122.99,22.89,71.27,0
PED001881,PRD0145,2,18.2,3.17,9.48,0
PED001882,PRD0020,1,129.56,12.0,72.38,0
PED001882,PRD0001,1,96.32,9.38,56.38,0
PED001882,PRD0038,1,198.99,13.31,121.42,0
PED001882,PRD0012,1,196.19,16.88,107.18,0
PED001883,PRD0011,1,111.33,7.15,60.55,0
PED001883,PRD0139,1,64.67,3.52,39.82,0
PED001883,PRD0008,1,173.96,9.71,103.95,0
PED001883,PRD0015,1,189.87,8.75,118.02,0
PED001884,PRD0057,2,140.41,20.84,79.56,0
PED001884,PRD0154,1,26.43,1.31,13.93,0
PED001885,PRD0148,1,0.0,0.0,0.0,1
PED001885,PRD0001,1,0.0,0.0,0.0,1
PED001885,PRD0003,1,0.0,0.0,0.0,1
PED001886,PRD0071,1,118.64,10.26,71.71,0
PED001886,PRD0002,1,127.41,9.87,70.91,0
PED001887,PRD0002,1,127.6,7.57,70.64,0
PED001887,PRD0003,2,163.15,21.32,90.65,0
PED001887,PRD0007,2,104.56,15.2,59.28,0
PED001887,PRD0001,1,91.26,6.86,54.38,0
PED001887,PRD0064,1,74.16,4.46,45.13,0
PED001888,PRD0008,2,187.25,51.24,104.22,0
PED001889,PRD0053,1,121.44,10.31,69.14,0
PED001889,PRD0001,1,88.36,6.07,55.53,0
PED001889,PRD0065,1,146.69,11.36,76.16,0
PED001890,PRD0001,1,89.39,5.09,55.57,0
PED001890,PRD0102,1,78.43,3.76,37.76,0
PED001891,PRD0002,1,136.03,11.81,69.28,0
PED001891,PRD0017,2,221.25,29.57,118.55,0
PED001892,PRD0035,1,177.51,15.35,96.03,0
PED001893,PRD0135,1,32.78,2.81,19.8,0
PED001893,PRD0007,1,104.1,12.95,58.64,0
PED001893,PRD0003,1,166.16,19.99,94.06,0
PED001894,PRD0010,1,136.78,10.16,78.72,0
PED001895,PRD0001,3,101.35,16.86,57.25,0
PED001895,PRD0160,2,25.38,3.59,15.51,0
PED001895,PRD0083,1,95.92,6.73,42.32,0
PED001895,PRD0008,1,187.4,11.41,109.24,0
PED001896,PRD0051,1,130.66,7.85,67.19,0
PED001896,PRD0009,1,154.58,10.41,89.65,0
PED001896,PRD0019,1,199.44,16.09,109.13,0
PED001897,PRD0001,2,95.05,14.51,56.11,0
PED001898,PRD0001,1,90.76,9.41,55.38,0
PED001898,PRD0013,1,178.22,21.02,106.22,0
PED001898,PRD0160,3,26.11,9.91,15.3,0
PED001899,PRD0028,1,0.0,0.0,0.0,1
PED001899,PRD0001,2,0.0,0.0,0.0,2
PED001900,PRD0085,1,0.0,0.0,0.0,1
PED001901,PRD0016,1,143.17,12.99,83.9,0
PED001901,PRD0014,1,145.98,15.83,81.25,0
PED001901,PRD0003,2,161.26,35.51,93.56,0
PED001902,PRD0006,1,145.28,8.88,74.78,0
PED001903,PRD0011,1,116.27,8.64,63.06,0
PED001903,PRD0132,1,63.73,4.77,36.3,0
PED001904,PRD0050,1,153.91,14.72,89.46,0
PED001904,PRD0002,1,135.27,12.75,72.3,0
PED001905,PRD0029,2,168.06,14.99,91.32,0
PED001906,PRD0044,1,75.12,4.14,43.44,0
PED001907,PRD0009,1,154.31,9.08,95.88,0
PED001908,PRD0001,1,100.69,5.89,55.06,0
PED001908,PRD0005,1,169.63,10.4,94.53,0
PED001909,PRD0002,1,137.08,8.49,72.02,0
PED001909,PRD0109,1,81.02,4.91,34.02,0
PED001910,PRD0006,1,148.71,9.02,80.59,0
PED001911,PRD0001,1,101.25,6.74,57.7,0
PED001912,PRD0018,1,0.0,0.0,0.0,1
PED001913,PRD0013,1,187.73,14.23,111.84,0
PED001914,PRD0037,2,153.51,15.59,92.85,0
PED001914,PRD0026,1,158.58,11.54,82.55,0
PED001915,PRD0001,1,99.32,8.78,55.03,0
PED001916,PRD0159,1,23.45,1.19,14.19,0
PED001916,PRD0027,1,197.96,12.19,121.23,0
PED001916,PRD0003,1,165.29,9.58,92.37,0
PED001917,PRD0075,1,145.02,10.24,76.35,0
PED001918,PRD0014,1,148.92,16.51,80.58,0
PED001918,PRD0004,2,153.15,25.27,86.84,0
PED001919,PRD0022,1,118.83,9.48,67.62,0
PED001919,PRD0002,1,125.87,8.49,72.09,0
PED001920,PRD0096,1,54.86,2.81,23.95,0
PED001920,PRD0011,1,108.79,6.79,60.08,0
PED001920,PRD0038,1,214.11,11.54,125.13,0
PED001921,PRD0082,1,65.69,4.35,28.5,0
PED001921,PRD0118,1,50.19,3.44,28.26,0
PED001921,PRD0054,1,155.55,10.16,91.23,0
PED001921,PRD0099,1,69.06,3.75,31.91,0
PED001922,PRD0127,1,53.69,4.02,31.15,0
PED001922,PRD0015,2,184.39,32.55,112.24,0
PED001922,PRD0023,1,222.04,19.37,128.02,0
PED001923,PRD0047,1,132.55,6.94,74.1,0
PED001923,PRD0001,1,90.18,3.92,52.89,0
PED001924,PRD0022,1,106.7,4.83,66.19,0
PED001924,PRD0010,1,127.04,8.46,75.51,0
PED001924,PRD0007,1,101.39,6.66,59.58,0
PED001925,PRD0118,1,46.15,2.8,27.45,0
PED001926,PRD0002,1,135.12,8.05,68.93,0
PED001927,PRD0002,1,126.32,15.05,68.98,0
PED001927,PRD0130,1,59.54,6.13,35.88,0
PED001927,PRD0014,1,143.73,15.12,76.15,0
PED001927,PRD0043,1,82.52,10.96,47.16,0
PED001928,PRD0056,3,0.0,0.0,0.0,3
PED001929,PRD0006,1,147.14,9.53,80.94,0
PED001930,PRD0116,1,60.18,3.85,36.36,0
PED001931,PRD0037,1,162.12,17.11,93.52,0
PED001931,PRD0002,1,119.75,12.02,72.34,0
PED001931,PRD0004,1,138.42,13.38,80.41,0
PED001932,PRD0050,1,163.26,17.45,91.33,0
PED001932,PRD0001,1,89.84,10.87,,0
PED001932,PRD0012,1,205.12,25.89,101.3,0
PED001933,PRD0007,1,0.0,0.0,0.0,1
PED001933,PRD0045,1,0.0,0.0,0.0,1
PED001933,PRD0005,1,0.0,0.0,0.0,1
PED001933,PRD0004,1,0.0,0.0,0.0,1
PED001934,PRD0013,1,180.73,12.07,110.22,0
PED001934,PRD0095,1,44.77,2.95,19.86,0
PED001934,PRD0012,1,182.43,9.64,101.6,0
PED001935,PRD0001,2,100.46,10.32,53.88,0
PED001935,PRD0007,3,108.66,15.76,56.64,0
PED001936,PRD0024,1,110.39,5.57,58.68,0
PED001936,PRD0002,1,129.69,8.69,71.65,0
PED001936,PRD0005,2,153.87,15.87,92.92,0
PED001937,PRD0109,1,85.05,4.4,33.62,0
PED001937,PRD0073,1,93.73,5.0,57.9,0
PED001938,PRD0016,1,144.31,14.47,82.16,0
PED001938,PRD0027,1,211.47,25.77,124.01,0
PED001938,PRD0012,1,197.86,23.77,100.91,0
PED001939,PRD0002,4,119.97,39.63,67.95,0
PED001939,PRD0005,1,166.11,13.38,94.11,0
PED001940,PRD0002,1,125.25,9.27,69.21,0
PED001940,PRD0097,1,66.38,5.57,,0
PED001940,PRD0088,1,55.73,4.45,24.79,0
PED001941,PRD0019,1,199.5,21.69,111.26,0
PED001942,PRD0001,1,90.18,4.92,54.11,0
PED001942,PRD0049,4,74.9,13.91,44.84,0
PED001943,PRD0031,1,180.97,10.22,95.25,0
PED001943,PRD0008,2,173.49,19.07,105.3,0
PED001943,PRD0077,1,87.2,6.16,49.2,0
PED001943,PRD0014,1,134.79,7.56,76.82,0
PED001944,PRD0025,3,149.38,43.4,77.93,0
PED001945,PRD0002,2,124.8,20.63,67.59,0
PED001945,PRD0064,1,76.46,6.84,44.85,0
PED001945,PRD0015,1,185.64,13.72,115.57,0
PED001945,PRD0006,1,147.91,15.22,78.19,0
PED001946,PRD0015,2,203.31,41.11,117.18,0
PED001947,PRD0001,1,0.0,0.0,0.0,1
PED001947,PRD0017,1,0.0,0.0,0.0,1
PED001948,PRD0060,1,82.42,5.18,44.55,0
PED001949,PRD0009,1,166.34,15.15,91.35,0
PED001950,PRD0002,1,130.59,13.29,69.83,0
PED001950,PRD0010,1,131.04,12.72,74.31,0
PED001950,PRD0026,1,159.86,21.13,86.41,0
PED001950,PRD0003,1,159.24,20.28,91.79,0
PED001951,PRD0002,1,127.96,10.71,72.1,0
PED001951,PRD0051,6,119.46,44.81,68.06,0
PED001951,PRD0001,1,101.41,8.0,55.73,0
PED001951,PRD0003,2,155.06,27.12,90.35,0
PED001952,PRD0021,1,120.33,11.42,65.68,0
PED001952,PRD0158,1,22.91,1.85,13.24,0
PED001952,PRD0111,1,59.37,5.12,34.41,0
PED001952,PRD0005,1,166.9,18.52,92.81,0
PED001953,PRD0005,1,152.15,20.55,95.98,0
PED001954,PRD0035,1,171.56,19.92,95.37,0
PED001955,PRD0160,1,27.85,3.36,15.72,0
PED001956,PRD0015,1,186.31,8.11,112.05,0
PED001956,PRD0030,1,156.44,7.32,96.69,0
PED001956,PRD0133,1,40.7,1.63,21.3,0
PED001957,PRD0001,1,101.15,8.9,55.06,0
PED001958,PRD0002,5,123.96,47.8,68.44,0
PED001958,PRD0034,1,179.92,11.08,112.94,0
PED001958,PRD0003,1,163.72,11.63,88.34,0
PED001959,PRD0001,1,89.0,5.52,56.23,0
PED001959,PRD0009,1,168.67,12.3,92.81,0
PED001959,PRD0012,1,202.84,12.75,103.28,0
PED001960,PRD0002,1,118.83,12.65,70.2,0
PED001961,PRD0001,3,98.87,35.33,53.64,0
PED001962,PRD0045,1,121.91,13.13,65.85,0
PED001962,PRD0007,1,113.38,9.83,56.62,0
PED001962,PRD0013,1,182.31,12.73,108.86,0
PED001962,PRD0034,1,189.4,14.9,113.82,0
PED001962,PRD0004,1,140.79,11.45,80.75,0
PED001963,PRD0001,1,93.01,7.13,55.12,0
PED001964,PRD0002,1,134.7,12.91,70.47,0
PED001964,PRD0008,1,187.61,13.12,103.2,0
PED001964,PRD0003,3,154.14,41.42,87.88,0
PED001964,PRD0087,1,53.01,3.53,24.31,0
PED001965,PRD0026,1,143.43,10.12,84.52,0
PED001965,PRD0153,3,22.62,5.9,12.75,0
PED001966,PRD0001,1,96.9,7.55,58.62,0
PED001967,PRD0013,4,184.96,75.52,108.08,0
PED001967,PRD0044,5,73.71,28.64,42.32,0
PED001968,PRD0033,1,200.19,13.72,115.9,0
PED001969,PRD0018,1,95.24,7.49,54.81,0
PED001969,PRD0014,1,148.49,13.33,,0
PED001969,PRD0003,1,166.96,17.39,89.54,0
PED001970,PRD0025,2,133.45,24.86,77.83,0
PED001970,PRD0011,1,114.51,14.52,63.4,0
PED001970,PRD0157,1,25.31,3.06,15.17,0
PED001971,PRD0046,1,95.46,11.86,53.8,0
PED001971,PRD0010,1,135.82,12.62,79.81,0
PED001972,PRD0007,1,106.31,6.55,58.53,0
PED001973,PRD0002,1,127.74,11.39,70.69,0
PED001973,PRD0017,2,227.41,38.47,122.17,0
PED001974,PRD0002,2,128.84,18.82,70.13,0
PED001974,PRD0127,1,53.87,3.65,30.87,0
PED001974,PRD0009,1,161.46,14.85,91.17,0
PED001975,PRD0003,1,0.0,0.0,0.0,1
PED001976,PRD0058,1,72.02,6.28,41.83,0
PED001976,PRD0120,1,57.68,4.75,31.61,0
PED001977,PRD0034,3,193.45,57.93,111.94,0
PED001977,PRD0150,1,20.67,1.57,11.51,0
PED001978,PRD0030,1,171.01,19.31,96.02,0
PED001979,PRD0044,1,78.4,5.16,41.7,0
PED001980,PRD0001,1,97.76,5.38,55.73,0
PED001980,PRD0016,1,158.8,11.03,79.13,0
PED001980,PRD0032,2,130.04,17.01,70.2,0
PED001980,PRD0064,1,78.92,4.28,,0
PED001981,PRD0009,1,167.49,14.38,97.02,0
PED001982,PRD0024,1,97.92,8.2,57.07,0
PED001982,PRD0022,3,109.47,33.38,68.17,0
PED001982,PRD0015,1,183.97,14.74,115.12,0
PED001982,PRD0075,1,144.55,11.15,76.21,0
PED001983,PRD0031,1,177.57,8.65,93.49,0
PED001983,PRD0004,1,134.79,8.29,78.25,0
PED001984,PRD0014,2,148.43,35.46,73.48,0
PED001985,PRD0040,1,215.18,24.49,119.25,0
PED001985,PRD0051,4,121.89,64.64,68.55,0
PED001985,PRD0003,1,168.98,16.49,92.66,0
PED001986,PRD0014,3,141.42,43.15,80.45,0
PED001987,PRD0156,1,19.72,1.91,12.05,0
PED001987,PRD0003,1,152.38,11.39,91.21,0
PED001988,PRD0072,1,159.78,7.01,91.56,0
PED001989,PRD0033,2,206.76,28.71,111.68,0
PED001989,PRD0007,1,116.46,10.62,59.7,0
PED001990,PRD0001,1,95.59,8.44,54.98,0
PED001990,PRD0030,1,166.79,18.74,92.39,0
PED001991,PRD0001,1,91.48,11.59,55.43,0
PED001992,PRD0002,3,118.71,22.61,70.39,0
PED001992,PRD0001,2,97.44,12.75,54.61,0
PED001992,PRD0006,1,150.87,9.74,78.23,0
PED001993,PRD0005,1,165.11,15.31,90.75,0
PED001993,PRD0042,1,205.9,18.59,115.41,0
PED001993,PRD0012,1,203.38,15.99,104.95,0
PED001994,PRD0004,1,152.11,13.9,82.23,0
PED001994,PRD0015,1,190.6,17.36,119.24,0
PED001994,PRD0108,1,100.68,8.67,41.95,0
PED001995,PRD0067,1,100.92,5.12,55.73,0
PED001996,PRD0024,2,0.0,0.0,0.0,2
PED001996,PRD0013,1,0.0,0.0,0.0,1
PED001996,PRD0040,1,0.0,0.0,0.0,1
PED001997,PRD0093,1,76.2,4.48,33.98,0
PED001997,PRD0007,3,113.87,17.82,59.22,0
PED001998,PRD0016,1,147.28,10.22,81.42,0
PED001998,PRD0004,1,140.4,9.95,79.9,0
PED001998,PRD0003,3,158.94,29.78,90.49,0
PED001999,PRD0002,1,133.07,13.09,71.31,0
PED001999,PRD0001,1,98.93,10.84,54.1,0
PED001999,PRD0006,4,155.9,71.39,80.26,0
PED002000,PRD0001,1,89.84,9.7,56.59,0
PED002000,PRD0018,1,95.22,11.87,55.9,0
PED002000,PRD0004,1,153.58,20.66,82.67,0
PED002001,PRD0003,1,166.92,16.04,88.9,0
PED002001,PRD0007,1,102.3,8.88,57.35,0
PED002001,PRD0091,1,101.21,10.48,46.08,0
PED002001,PRD0001,1,98.73,10.76,53.87,0
PED002001,PRD0017,1,228.37,26.34,116.71,0
PED002001,PRD0144,1,16.98,1.41,10.41,0
PED002002,PRD0010,1,130.78,9.61,76.35,0
PED002002,PRD0014,2,146.44,29.31,73.92,0
PED002002,PRD0003,1,162.45,16.18,91.39,0
PED002003,PRD0009,1,160.66,21.36,97.1,0
PED002003,PRD0005,1,166.17,21.18,96.9,0
PED002003,PRD0006,2,152.75,33.21,82.78,0
PED002004,PRD0006,1,0.0,0.0,0.0,1
PED002005,PRD0087,1,56.72,6.36,25.57,0
PED002006,PRD0013,1,177.76,21.59,109.22,0
PED002006,PRD0026,2,147.72,36.18,85.84,0
PED002007,PRD0043,1,82.6,4.94,46.65,0
PED002008,PRD0001,1,90.06,9.69,54.2,0
PED002008,PRD0066,1,129.63,11.47,70.37,0
PED002009,PRD0001,1,94.03,10.0,57.14,0
PED002009,PRD0142,1,11.29,1.18,6.72,0
PED002009,PRD0134,1,36.46,4.1,21.71,0
PED002010,PRD0020,1,116.57,12.26,73.83,0
PED002010,PRD0070,1,148.33,10.11,74.84,0
PED002011,PRD0016,1,145.73,12.33,80.55,0
PED002011,PRD0114,1,31.47,2.41,19.78,0
PED002012,PRD0001,4,99.41,38.3,53.45,0
PED002012,PRD0002,1,132.22,12.82,68.95,0
PED002012,PRD0008,1,166.57,12.62,101.2,0
PED002013,PRD0002,1,127.24,9.33,69.68,0
PED002013,PRD0065,1,140.46,10.16,76.9,0
PED002013,PRD0007,1,102.45,5.27,58.45,0
PED002013,PRD0003,1,147.78,8.17,91.45,0
PED002014,PRD0005,1,152.47,12.21,94.66,0
PED002014,PRD0003,1,164.57,9.44,89.9,0
PED002015,PRD0022,1,117.09,8.93,64.68,0
PED002015,PRD0031,1,175.02,10.47,97.12,0
PED002015,PRD0075,1,150.71,9.36,78.04,0
PED002016,PRD0136,1,72.31,8.33,42.41,0
PED002016,PRD0008,1,178.96,16.81,100.33,0
PED002016,PRD0033,1,194.95,24.89,115.92,0
PED002016,PRD0010,1,135.32,17.34,74.46,0
PED002016,PRD0117,2,67.31,11.96,40.99,0
PED002017,PRD0065,1,145.71,15.96,76.63,0
PED002018,PRD0002,1,131.17,8.03,69.21,0
PED002018,PRD0072,1,163.56,10.87,90.65,0
PED002019,PRD0005,1,173.52,11.92,97.9,0
PED002020,PRD0141,1,20.32,1.99,11.79,0
PED002020,PRD0001,1,103.12,9.69,58.07,0
PED002020,PRD0018,1,95.84,10.43,58.61,0
PED002020,PRD0044,1,76.91,7.82,41.31,0
PED002021,PRD0002,1,120.01,7.18,68.1,0
PED002021,PRD0004,1,148.01,6.92,82.03,0
PED002021,PRD0068,1,87.13,5.34,49.32,0
PED002022,PRD0001,1,99.33,6.95,56.63,0
PED002022,PRD0026,1,158.58,11.17,86.13,0
PED002023,PRD0037,1,162.42,6.58,94.09,0
PED002023,PRD0002,1,120.7,7.26,70.85,0
