data_referencia,produto_id,lote,data_validade,quantidade_disponivel,quantidade_reservada,entrada_semana,saida_semana,retorno_semana,perda_validade,perda_avaria,custo_medio_unitario
2025-06-09,PRD0060,L0060-01,2028-01-31,72,3,0,0,0,0,0,45.1
2025-06-16,PRD0060,AB0060,2028-01-01,50,1,83,0,0,0,0,45.1
2025-06-16,PRD0060,L0060-01,2028-01-31,72,1,0,0,0,0,0,45.1
2025-06-16,PRD0060,L0060-02,2028-06-21,83,2,0,0,0,0,0,45.1
2025-06-23,PRD0060,AB0060,2028-01-01,50,0,0,0,0,0,0,45.1
2025-06-23,PRD0060,L0060-01,2028-01-31,72,1,0,0,0,0,0,45.1
2025-06-23,PRD0060,L0060-02,2028-06-21,83,6,0,0,0,0,0,45.1
2025-06-30,PRD0060,AB0060,2028-01-01,50,2,0,0,0,0,0,45.1
2025-06-30,PRD0060,L0060-01,2028-01-31,72,3,0,0,0,0,0,45.1
2025-06-30,PRD0060,L0060-02,2028-06-21,83,6,0,0,0,0,0,45.1
2025-07-07,PRD0060,AB0060,2028-01-01,46,0,0,4,0,0,0,45.1
2025-07-07,PRD0060,L0060-01,2028-01-31,72,2,0,0,0,0,0,45.1
2025-07-07,PRD0060,L0060-02,2028-06-21,83,5,0,0,0,0,0,45.1
2025-07-14,PRD0060,AB0060,2028-01-01,44,0,0,2,0,0,0,45.1
2025-07-14,PRD0060,L0060-01,2028-01-31,72,1,0,0,0,0,0,45.1
2025-07-14,PRD0060,L0060-02,2028-06-21,83,3,0,0,0,0,0,45.1
2025-07-21,PRD0060,AB0060,2028-01-01,41,2,0,3,0,0,0,45.1
2025-07-21,PRD0060,L0060-01,2028-01-31,72,5,0,0,0,0,0,45.1
2025-07-21,PRD0060,L0060-02,2028-06-21,83,2,0,0,0,0,0,45.1
2025-07-28,PRD0060,AB0060,2028-01-01,39,1,0,2,0,0,0,45.1
2025-07-28,PRD0060,L0060-01,2028-01-31,72,3,0,0,0,0,0,45.1
2025-07-28,PRD0060,L0060-02,2028-06-21,83,2,0,0,0,0,0,45.1
2025-08-04,PRD0060,AB0060,2028-01-01,39,0,0,0,0,0,0,45.1
2025-08-04,PRD0060,L0060-01,2028-01-31,72,3,0,0,0,0,0,45.1
2025-08-04,PRD0060,L0060-02,2028-06-21,83,0,0,0,0,0,0,45.1
2025-08-11,PRD0060,AB0060,2028-01-01,16,0,0,23,0,0,2,45.1
2025-08-11,PRD0060,L0060-01,2028-01-31,72,3,0,0,0,0,0,45.1
2025-08-11,PRD0060,L0060-02,2028-06-21,83,5,0,0,0,0,0,45.1
2025-08-18,PRD0060,AB0060,2028-01-01,14,0,0,2,0,0,0,45.1
2025-08-18,PRD0060,L0060-01,2028-01-31,72,0,0,0,0,0,0,45.1
2025-08-18,PRD0060,L0060-02,2028-06-21,83,2,0,0,0,0,0,45.1
2025-08-25,PRD0060,AB0060,2028-01-01,10,0,0,4,0,0,0,45.1
2025-08-25,PRD0060,L0060-01,2028-01-31,72,4,0,0,0,0,0,45.1
2025-08-25,PRD0060,L0060-02,2028-06-21,83,0,0,0,0,0,0,45.1
2025-09-01,PRD0060,AB0060,2028-01-01,9,0,0,1,0,0,0,45.1
2025-09-01,PRD0060,L0060-01,2028-01-31,72,1,0,0,0,0,0,45.1
2025-09-01,PRD0060,L0060-02,2028-06-21,83,5,0,0,0,0,0,45.1
2025-09-08,PRD0060,AB0060,2028-01-01,9,0,0,0,0,0,0,45.1
2025-09-08,PRD0060,L0060-01,2028-01-31,72,1,0,0,0,0,0,45.1
2025-09-08,PRD0060,L0060-02,2028-06-21,83,4,0,0,0,0,0,45.1
2025-09-15,PRD0060,AB0060,2028-01-01,9,0,0,0,0,0,0,45.1
2025-09-15,PRD0060,L0060-01,2028-01-31,72,4,0,0,0,0,0,45.1
2025-09-15,PRD0060,L0060-02,2028-06-21,83,4,0,0,0,0,0,45.1
2025-09-22,PRD0060,AB0060,2028-01-01,2,0,0,7,0,0,0,45.1
2025-09-22,PRD0060,L0060-01,2028-01-31,72,5,0,0,0,0,0,45.1
2025-09-22,PRD0060,L0060-02,2028-06-21,83,1,0,0,0,0,0,45.1
2025-09-29,PRD0060,L0060-01,2028-01-31,72,4,0,2,0,0,0,45.1
2025-09-29,PRD0060,L0060-02,2028-06-21,83,1,0,0,0,0,0,45.1
2025-10-06,PRD0060,L0060-01,2028-01-31,70,2,0,2,0,0,0,45.1
2025-10-06,PRD0060,L0060-02,2028-06-21,83,0,0,0,0,0,0,45.1
2025-10-13,PRD0060,L0060-01,2028-01-31,69,2,86,1,0,0,0,45.1
2025-10-13,PRD0060,L0060-02,2028-06-21,83,4,0,0,0,0,0,45.1
2025-10-13,PRD0060,L0060-03,2028-10-18,86,0,0,0,0,0,0,45.1
2025-10-20,PRD0060,L0060-01,2028-01-31,68,3,0,1,0,0,0,45.1
2025-10-20,PRD0060,L0060-02,2028-06-21,83,2,0,0,0,0,0,45.1
2025-10-20,PRD0060,L0060-03,2028-10-18,86,1,0,0,0,0,0,45.1
2025-10-27,PRD0060,L0060-01,2028-01-31,64,4,0,4,0,0,0,45.1
2025-10-27,PRD0060,L0060-02,2028-06-21,83,1,0,0,0,0,0,45.1
2025-10-27,PRD0060,L0060-03,2028-10-18,86,0,0,0,0,0,0,45.1
2025-11-03,PRD0060,L0060-01,2028-01-31,61,2,0,3,0,0,0,45.1
2025-11-03,PRD0060,L0060-02,2028-06-21,83,5,0,0,0,0,0,45.1
2025-11-03,PRD0060,L0060-03,2028-10-18,86,0,0,0,0,0,0,45.1
2025-11-10,PRD0060,L0060-01,2028-01-31,60,,0,1,0,0,0,45.1
2025-11-10,PRD0060,L0060-02,2028-06-21,83,0,0,0,0,0,0,45.1
2025-11-10,PRD0060,L0060-03,2028-10-18,86,,0,0,0,0,0,45.1
2025-11-17,PRD0060,L0060-01,2028-01-31,48,2,0,12,0,0,0,45.1
2025-11-17,PRD0060,L0060-02,2028-06-21,83,4,0,0,0,0,0,45.1
2025-11-17,PRD0060,L0060-03,2028-10-18,86,5,0,0,0,0,0,45.1
2025-11-24,PRD0060,L0060-01,2028-01-31,45,1,0,3,0,0,0,45.1
2025-11-24,PRD0060,L0060-02,2028-06-21,83,3,0,0,0,0,0,45.1
2025-11-24,PRD0060,L0060-03,2028-10-18,86,0,0,0,0,0,0,45.1
2025-12-01,PRD0060,L0060-01,2028-01-31,45,1,0,0,0,0,0,45.1
2025-12-01,PRD0060,L0060-02,2028-06-21,83,4,0,0,0,0,0,45.1
2025-12-01,PRD0060,L0060-03,2028-10-18,86,4,0,0,0,0,0,45.1
2025-12-08,PRD0060,AB0060,2028-01-01,1,0,0,1,1,0,0,45.1
2025-12-08,PRD0060,L0060-01,2028-01-31,44,0,0,0,0,0,0,45.1
2025-12-08,PRD0060,L0060-02,2028-06-21,83,4,0,0,0,0,0,45.1
2025-12-08,PRD0060,L0060-03,2028-10-18,86,6,0,0,0,0,0,45.1
2025-12-15,PRD0060,L0060-01,2028-01-31,43,3,0,2,0,0,0,45.1
2025-12-15,PRD0060,L0060-02,2028-06-21,83,4,0,0,0,0,0,45.1
2025-12-15,PRD0060,L0060-03,2028-10-18,86,3,0,0,0,0,0,45.1
2025-12-22,PRD0060,L0060-01,2028-01-31,29,1,0,14,0,0,0,45.1
2025-12-22,PRD0060,L0060-02,2028-06-21,83,2,0,0,0,0,0,45.1
2025-12-22,PRD0060,L0060-03,2028-10-18,86,1,0,0,0,0,0,45.1
2025-12-29,PRD0060,L0060-01,2028-01-31,18,0,0,11,0,0,0,45.1
2025-12-29,PRD0060,L0060-02,2028-06-21,83,2,0,0,0,0,0,45.1
2025-12-29,PRD0060,L0060-03,2028-10-18,86,,0,0,0,0,0,45.1
2026-01-05,PRD0060,L0060-01,2028-01-31,17,1,0,1,0,0,0,45.1
2026-01-05,PRD0060,L0060-02,2028-06-21,83,1,0,0,0,0,0,45.1
2026-01-05,PRD0060,L0060-03,2028-10-18,86,2,0,0,0,0,0,45.1
2026-01-12,PRD0060,AB0060,2028-01-01,1,0,0,0,1,0,0,45.1
2026-01-12,PRD0060,L0060-01,2028-01-31,17,0,0,0,0,0,0,45.1
2026-01-12,PRD0060,L0060-02,2028-06-21,83,1,0,0,0,0,0,45.1
2026-01-12,PRD0060,L0060-03,2028-10-18,86,2,0,0,0,0,0,45.1
2026-01-19,PRD0060,AB0060,2028-01-01,1,0,0,0,0,0,0,45.1
2026-01-19,PRD0060,L0060-01,2028-01-31,17,0,0,0,0,0,0,45.1
2026-01-19,PRD0060,L0060-02,2028-06-21,83,0,0,0,0,0,0,45.1
2026-01-19,PRD0060,L0060-03,2028-10-18,86,5,0,0,0,0,0,45.1
2026-01-26,PRD0060,L0060-01,2028-01-31,16,1,0,2,0,0,0,45.1
2026-01-26,PRD0060,L0060-02,2028-06-21,83,1,0,0,0,0,0,45.1
2026-01-26,PRD0060,L0060-03,2028-10-18,86,3,0,0,0,0,0,45.1
2026-02-02,PRD0060,L0060-01,2028-01-31,15,0,0,1,0,0,0,45.1
2026-02-02,PRD0060,L0060-02,2028-06-21,83,0,0,0,0,0,0,45.1
2026-02-02,PRD0060,L0060-03,2028-10-18,86,5,0,0,0,0,0,45.1
2026-02-09,PRD0060,L0060-01,2028-01-31,10,0,0,5,0,0,0,45.1
2026-02-09,PRD0060,L0060-02,2028-06-21,83,4,0,0,0,0,0,45.1
2026-02-09,PRD0060,L0060-03,2028-10-18,86,2,0,0,0,0,0,45.1
2026-02-16,PRD0060,L0060-01,2028-01-31,8,0,0,2,0,0,0,45.1
2026-02-16,PRD0060,L0060-02,2028-06-21,83,1,0,0,0,0,0,45.1
2026-02-16,PRD0060,L0060-03,2028-10-18,86,0,0,0,0,0,0,45.1
2026-02-23,PRD0060,L0060-01,2028-01-31,5,0,0,3,0,0,0,45.1
2026-02-23,PRD0060,L0060-02,2028-06-21,83,4,0,0,0,0,0,45.1
2026-02-23,PRD0060,L0060-03,2028-10-18,86,0,0,0,0,0,0,45.1
2026-03-02,PRD0060,L0060-01,2028-01-31,4,0,0,1,0,0,0,45.1
2026-03-02,PRD0060,L0060-02,2028-06-21,83,3,0,0,0,0,0,45.1
2026-03-02,PRD0060,L0060-03,2028-10-18,86,0,0,0,0,0,0,45.1
2026-03-09,PRD0060,L0060-01,2028-01-31,2,0,89,2,0,0,0,45.1
2026-03-09,PRD0060,L0060-02,2028-06-21,83,4,0,0,0,0,0,45.1
2026-03-09,PRD0060,L0060-03,2028-10-18,86,2,0,0,0,0,0,45.1
2026-03-09,PRD0060,L0060-04,2029-03-09,89,5,0,0,0,0,0,45.1
2026-03-16,PRD0060,L0060-01,2028-01-31,2,0,0,0,0,0,0,45.1
2026-03-16,PRD0060,L0060-02,2028-06-21,83,0,0,0,0,0,0,45.1
2026-03-16,PRD0060,L0060-03,2028-10-18,86,6,0,0,0,0,0,45.1
2026-03-16,PRD0060,L0060-04,2029-03-09,89,3,0,0,0,0,0,45.1
2026-03-23,PRD0060,L0060-02,2028-06-21,79,2,0,6,0,0,0,45.1
2026-03-23,PRD0060,L0060-03,2028-10-18,86,0,0,0,0,0,0,45.1
2026-03-23,PRD0060,L0060-04,2029-03-09,89,4,0,0,0,0,0,45.1
2026-03-30,PRD0060,L0060-02,2028-06-21,79,2,0,0,0,0,0,45.1
2026-03-30,PRD0060,L0060-03,2028-10-18,86,4,0,0,0,0,0,45.1
2026-03-30,PRD0060,L0060-04,2029-03-09,89,3,0,0,0,0,0,45.1
2026-04-06,PRD0060,L0060-02,2028-06-21,77,2,0,2,0,0,0,45.1
2026-04-06,PRD0060,L0060-03,2028-10-18,86,3,0,0,0,0,0,45.1
2026-04-06,PRD0060,L0060-04,2029-03-09,89,0,0,0,0,0,0,45.1
2026-04-13,PRD0060,L0060-02,2028-06-21,76,5,0,1,0,0,0,45.1
2026-04-13,PRD0060,L0060-03,2028-10-18,86,4,0,0,0,0,0,45.1
2026-04-13,PRD0060,L0060-04,2029-03-09,89,2,0,0,0,0,0,45.1
2026-04-20,PRD0060,L0060-02,2028-06-21,63,2,0,13,0,0,0,45.1
2026-04-20,PRD0060,L0060-03,2028-10-18,86,0,0,0,0,0,0,45.1
2026-04-20,PRD0060,L0060-04,2029-03-09,89,0,0,0,0,0,0,45.1
2026-04-27,PRD0060,L0060-02,2028-06-21,51,2,0,12,0,0,0,45.1
2026-04-27,PRD0060,L0060-03,2028-10-18,86,3,0,0,0,0,0,45.1
2026-04-27,PRD0060,L0060-04,2029-03-09,89,1,0,0,0,0,0,45.1
2026-05-04,PRD0060,AB0060,2028-01-01,1,0,0,1,1,0,0,45.1
2026-05-04,PRD0060,L0060-02,2028-06-21,50,0,0,0,0,0,0,45.1
2026-05-04,PRD0060,L0060-03,2028-10-18,86,4,0,0,0,0,0,45.1
2026-05-04,PRD0060,L0060-04,2029-03-09,89,4,0,0,0,0,0,45.1
2026-05-11,PRD0060,L0060-02,2028-06-21,50,1,0,1,0,0,0,45.1
2026-05-11,PRD0060,L0060-03,2028-10-18,86,2,0,0,0,0,0,45.1
2026-05-11,PRD0060,L0060-04,2029-03-09,89,4,0,0,0,0,0,45.1
2026-05-18,PRD0060,L0060-02,2028-06-21,49,2,0,1,0,0,0,45.1
2026-05-18,PRD0060,L0060-03,2028-10-18,86,4,0,0,0,0,0,45.1
2026-05-18,PRD0060,L0060-04,2029-03-09,89,6,0,0,0,0,0,45.1
2026-05-25,PRD0060,L0060-02,2028-06-21,47,1,0,2,0,0,0,45.1
2026-05-25,PRD0060,L0060-03,2028-10-18,86,6,0,0,0,0,0,45.1
2026-05-25,PRD0060,L0060-04,2029-03-09,89,5,0,0,0,0,0,45.1
2026-06-01,PRD0060,L0060-02,2028-06-21,47,1,0,0,0,0,0,45.1
2026-06-01,PRD0060,L0060-03,2028-10-18,86,6,0,0,0,0,0,45.1
2026-06-01,PRD0060,L0060-04,2029-03-09,89,4,0,0,0,0,0,45.1
2026-06-08,PRD0060,L0060-02,2028-06-21,31,0,0,16,0,0,0,45.1
2026-06-08,PRD0060,L0060-03,2028-10-18,86,2,0,0,0,0,0,45.1
2026-06-08,PRD0060,L0060-04,2029-03-09,89,5,0,0,0,0,0,45.1
2026-06-15,PRD0060,L0060-02,2028-06-21,24,0,0,7,0,0,0,45.1
2026-06-15,PRD0060,L0060-03,2028-10-18,86,5,0,0,0,0,0,45.1
2026-06-15,PRD0060,L0060-04,2029-03-09,89,4,0,0,0,0,0,45.1
2026-06-22,PRD0060,L0060-02,2028-06-21,17,1,0,7,0,0,0,45.1
2026-06-22,PRD0060,L0060-03,2028-10-18,86,5,0,0,0,0,0,45.1
2026-06-22,PRD0060,L0060-04,2029-03-09,89,3,0,0,0,0,0,45.1
2026-06-29,PRD0060,L0060-02,2028-06-21,15,0,0,2,0,0,0,45.1
2026-06-29,PRD0060,L0060-03,2028-10-18,86,6,0,0,0,0,0,45.1
2026-06-29,PRD0060,L0060-04,2029-03-09,89,2,0,0,0,0,0,45.1
2025-01-06,PRD0061,AB0061,2027-01-01,36,1,0,2,0,0,0,65.75
2025-01-13,PRD0061,AB0061,2027-01-01,32,0,0,4,0,0,0,65.75
2025-01-20,PRD0061,AB0061,2027-01-01,29,2,0,3,0,0,2,65.75
2025-01-27,PRD0061,AB0061,2027-01-01,29,1,0,0,0,0,0,65.75
2025-02-03,PRD0061,AB0061,2027-01-01,29,0,75,0,0,0,0,65.75
2025-02-03,PRD0061,L0061-01,2027-02-08,75,5,0,0,0,0,0,65.75
2025-02-10,PRD0061,AB0061,2027-01-01,29,0,0,0,0,0,0,65.75
2025-02-10,PRD0061,L0061-01,2027-02-08,75,0,0,0,0,0,0,65.75
2025-02-17,PRD0061,AB0061,2027-01-01,28,0,0,1,0,0,0,65.75
2025-02-17,PRD0061,L0061-01,2027-02-08,75,3,0,0,0,0,0,65.75
2025-02-24,PRD0061,AB0061,2027-01-01,27,,0,1,0,0,0,65.75
2025-02-24,PRD0061,L0061-01,2027-02-08,75,0,0,0,0,0,0,65.75
2025-03-03,PRD0061,AB0061,2027-01-01,27,0,0,0,0,0,0,65.75
2025-03-03,PRD0061,L0061-01,2027-02-08,75,0,0,0,0,0,0,65.75
2025-03-10,PRD0061,AB0061,2027-01-01,26,1,0,1,0,0,0,65.75
2025-03-10,PRD0061,L0061-01,2027-02-08,75,2,0,0,0,0,0,65.75
2025-03-17,PRD0061,AB0061,2027-01-01,21,0,0,5,0,0,0,65.75
2025-03-17,PRD0061,L0061-01,2027-02-08,75,1,0,0,0,0,0,65.75
2025-03-24,PRD0061,AB0061,2027-01-01,19,0,0,2,0,0,0,65.75
2025-03-24,PRD0061,L0061-01,2027-02-08,75,3,0,0,0,0,0,65.75
2025-03-31,PRD0061,AB0061,2027-01-01,18,0,0,1,0,0,0,65.75
2025-03-31,PRD0061,L0061-01,2027-02-08,75,3,0,0,0,0,0,65.75
2025-04-07,PRD0061,AB0061,2027-01-01,18,0,0,0,0,0,0,65.75
2025-04-07,PRD0061,L0061-01,2027-02-08,75,4,0,0,0,0,0,65.75
2025-04-14,PRD0061,AB0061,2027-01-01,18,0,0,0,0,0,0,65.75
2025-04-14,PRD0061,L0061-01,2027-02-08,75,1,0,0,0,0,0,65.75
2025-04-21,PRD0061,AB0061,2027-01-01,18,0,0,0,0,0,0,65.75
2025-04-21,PRD0061,L0061-01,2027-02-08,75,3,0,0,0,0,0,65.75
2025-04-28,PRD0061,AB0061,2027-01-01,17,0,0,1,0,0,0,65.75
2025-04-28,PRD0061,L0061-01,2027-02-08,75,2,0,0,0,0,0,65.75
2025-05-05,PRD0061,AB0061,2027-01-01,14,0,0,3,0,0,0,65.75
2025-05-05,PRD0061,L0061-01,2027-02-08,75,0,0,0,0,0,0,65.75
2025-05-12,PRD0061,AB0061,2027-01-01,14,0,0,0,0,0,0,65.75
2025-05-12,PRD0061,L0061-01,2027-02-08,75,5,0,0,0,0,0,65.75
2025-05-19,PRD0061,AB0061,2027-01-01,4,0,0,10,0,0,0,65.75
2025-05-19,PRD0061,L0061-01,2027-02-08,75,0,0,0,0,0,0,65.75
2025-05-26,PRD0061,AB0061,2027-01-01,3,0,0,1,0,0,0,65.75
2025-05-26,PRD0061,L0061-01,2027-02-08,75,4,0,0,0,0,0,65.75
2025-06-02,PRD0061,L0061-01,2027-02-08,67,,0,11,0,0,0,65.75
2025-06-09,PRD0061,L0061-01,2027-02-08,63,0,0,4,0,0,0,65.75
2025-06-16,PRD0061,L0061-01,2027-02-08,55,2,0,8,0,0,0,65.75
2025-06-23,PRD0061,L0061-01,2027-02-08,53,0,84,2,0,0,0,65.75
2025-06-23,PRD0061,L0061-02,2027-06-25,84,4,0,0,0,0,0,65.75
2025-06-30,PRD0061,L0061-01,2027-02-08,52,0,0,1,0,0,0,65.75
2025-06-30,PRD0061,L0061-02,2027-06-25,84,,0,0,0,0,0,65.75
2025-07-07,PRD0061,L0061-01,2027-02-08,32,1,0,20,0,0,0,65.75
2025-07-07,PRD0061,L0061-02,2027-06-25,84,2,0,0,0,0,0,65.75
2025-07-14,PRD0061,L0061-01,2027-02-08,31,0,0,1,0,0,0,65.75
2025-07-14,PRD0061,L0061-02,2027-06-25,84,2,0,0,0,0,0,65.75
2025-07-21,PRD0061,L0061-01,2027-02-08,23,0,0,8,0,0,0,65.75
2025-07-21,PRD0061,L0061-02,2027-06-25,84,0,0,0,0,0,0,65.75
2025-07-28,PRD0061,L0061-01,2027-02-08,16,0,0,7,0,0,0,65.75
2025-07-28,PRD0061,L0061-02,2027-06-25,84,3,0,0,0,0,0,65.75
2025-08-04,PRD0061,L0061-01,2027-02-08,16,0,0,0,0,0,0,65.75
2025-08-04,PRD0061,L0061-02,2027-06-25,84,6,0,0,0,0,0,65.75
2025-08-11,PRD0061,L0061-01,2027-02-08,14,0,0,2,0,0,0,65.75
2025-08-11,PRD0061,L0061-02,2027-06-25,84,5,0,0,0,0,0,65.75
2025-08-18,PRD0061,L0061-01,2027-02-08,13,0,0,1,0,0,0,65.75
2025-08-18,PRD0061,L0061-02,2027-06-25,84,0,0,0,0,0,0,65.75
2025-08-25,PRD0061,L0061-01,2027-02-08,3,0,0,10,0,0,0,65.75
2025-08-25,PRD0061,L0061-02,2027-06-25,84,3,0,0,0,0,0,65.75
2025-09-01,PRD0061,L0061-01,2027-02-08,1,0,0,2,0,0,2,65.75
2025-09-01,PRD0061,L0061-02,2027-06-25,84,2,0,0,0,0,0,65.75
2025-09-08,PRD0061,L0061-01,2027-02-08,1,0,0,0,0,0,0,65.75
2025-09-08,PRD0061,L0061-02,2027-06-25,84,2,0,0,0,0,0,65.75
2025-09-15,PRD0061,L0061-02,2027-06-25,83,0,0,2,0,0,0,65.75
2025-09-22,PRD0061,L0061-02,2027-06-25,78,4,0,5,0,0,0,65.75
2025-09-29,PRD0061,L0061-02,2027-06-25,77,4,0,1,0,0,0,65.75
2025-10-06,PRD0061,L0061-02,2027-06-25,77,2,0,0,0,0,0,65.75
2025-10-13,PRD0061,L0061-02,2027-06-25,73,5,82,4,0,0,0,65.75
2025-10-13,PRD0061,L0061-03,2027-10-15,82,2,0,0,0,0,0,65.75
2025-10-20,PRD0061,L0061-02,2027-06-25,71,4,0,2,0,0,0,65.75
2025-10-20,PRD0061,L0061-03,2027-10-15,82,1,0,0,0,0,0,65.75
2025-10-27,PRD0061,L0061-02,2027-06-25,64,0,0,7,0,0,0,65.75
2025-10-27,PRD0061,L0061-03,2027-10-15,82,0,0,0,0,0,0,65.75
2025-11-03,PRD0061,L0061-02,2027-06-25,61,0,0,3,0,0,0,65.75
2025-11-03,PRD0061,L0061-03,2027-10-15,82,1,0,0,0,0,0,65.75
2025-11-10,PRD0061,L0061-02,2027-06-25,60,4,0,1,0,0,0,65.75
2025-11-10,PRD0061,L0061-03,2027-10-15,82,5,0,0,0,0,0,65.75
2025-11-17,PRD0061,L0061-02,2027-06-25,58,3,0,2,0,0,0,65.75
2025-11-17,PRD0061,L0061-03,2027-10-15,82,4,0,0,0,0,0,65.75
2025-11-24,PRD0061,L0061-02,2027-06-25,38,1,0,20,0,0,0,65.75
2025-11-24,PRD0061,L0061-03,2027-10-15,82,1,0,0,0,0,0,65.75
2025-12-01,PRD0061,L0061-02,2027-06-25,36,0,0,2,0,0,0,65.75
2025-12-01,PRD0061,L0061-03,2027-10-15,82,4,0,0,0,0,0,65.75
2025-12-08,PRD0061,L0061-02,2027-06-25,36,1,0,0,0,0,0,65.75
2025-12-08,PRD0061,L0061-03,2027-10-15,82,6,0,0,0,0,0,65.75
2025-12-15,PRD0061,L0061-02,2027-06-25,36,2,0,0,0,0,0,65.75
2025-12-15,PRD0061,L0061-03,2027-10-15,82,0,0,0,0,0,0,65.75
2025-12-22,PRD0061,L0061-02,2027-06-25,32,1,0,4,0,0,0,65.75
2025-12-22,PRD0061,L0061-03,2027-10-15,82,6,0,0,0,0,0,65.75
2025-12-29,PRD0061,L0061-02,2027-06-25,28,1,0,4,0,0,0,65.75
2025-12-29,PRD0061,L0061-03,2027-10-15,82,5,0,0,0,0,0,65.75
2026-01-05,PRD0061,L0061-02,2027-06-25,27,0,0,1,0,0,0,65.75
2026-01-05,PRD0061,L0061-03,2027-10-15,82,0,0,0,0,0,0,65.75
2026-01-12,PRD0061,L0061-02,2027-06-25,22,1,0,5,0,0,0,65.75
2026-01-12,PRD0061,L0061-03,2027-10-15,82,0,0,0,0,0,0,65.75
2026-01-19,PRD0061,L0061-02,2027-06-25,18,0,0,4,0,0,0,65.75
2026-01-19,PRD0061,L0061-03,2027-10-15,82,4,0,0,0,0,0,65.75
2026-01-26,PRD0061,L0061-02,2027-06-25,17,0,0,1,0,0,0,65.75
2026-01-26,PRD0061,L0061-03,2027-10-15,82,3,0,0,0,0,0,65.75
2026-02-02,PRD0061,L0061-02,2027-06-25,16,1,0,1,0,0,0,65.75
2026-02-02,PRD0061,L0061-03,2027-10-15,82,5,0,0,0,0,0,65.75
2026-02-09,PRD0061,L0061-02,2027-06-25,6,0,0,10,0,0,0,65.75
2026-02-09,PRD0061,L0061-03,2027-10-15,82,3,0,0,0,0,0,65.75
2026-02-16,PRD0061,L0061-02,2027-06-25,4,0,0,2,0,0,0,65.75
2026-02-16,PRD0061,L0061-03,2027-10-15,82,6,0,0,0,0,0,65.75
2026-02-23,PRD0061,L0061-03,2027-10-15,76,0,0,10,0,0,0,65.75
2026-03-02,PRD0061,L0061-03,2027-10-15,74,4,0,2,0,0,0,65.75
2026-03-09,PRD0061,L0061-03,2027-10-15,73,4,0,1,0,0,0,65.75
2026-03-16,PRD0061,L0061-03,2027-10-15,73,1,0,0,0,0,0,65.75
2026-03-23,PRD0061,AB0061,2027-01-01,1,0,172,12,1,0,0,65.75
2026-03-23,PRD0061,L0061-03,2027-10-15,61,1,0,0,0,0,0,65.75
2026-03-23,PRD0061,L0061-04,2028-03-26,172,8,0,0,0,0,0,65.75
2026-03-30,PRD0061,L0061-03,2027-10-15,54,2,0,8,0,0,0,65.75
2026-03-30,PRD0061,L0061-04,2028-03-26,172,5,0,0,0,0,0,65.75
2026-04-06,PRD0061,L0061-03,2027-10-15,52,3,0,2,0,0,0,65.75
2026-04-06,PRD0061,L0061-04,2028-03-26,172,11,0,0,0,0,0,65.75
2026-04-13,PRD0061,L0061-03,2027-10-15,48,3,0,4,0,0,0,65.75
2026-04-13,PRD0061,L0061-04,2028-03-26,172,13,0,0,0,0,0,65.75
2026-04-20,PRD0061,L0061-03,2027-10-15,42,2,0,6,0,0,0,65.75
2026-04-20,PRD0061,L0061-04,2028-03-26,172,,0,0,0,0,0,65.75
2026-04-27,PRD0061,L0061-03,2027-10-15,39,1,0,3,0,0,0,65.75
2026-04-27,PRD0061,L0061-04,2028-03-26,172,1,0,0,0,0,0,65.75
2026-05-04,PRD0061,AB0061,2027-01-01,1,0,0,0,1,0,0,65.75
2026-05-04,PRD0061,L0061-03,2027-10-15,39,1,0,0,0,0,0,65.75
2026-05-04,PRD0061,L0061-04,2028-03-26,172,9,0,0,0,0,0,65.75
2026-05-11,PRD0061,L0061-03,2027-10-15,30,0,0,10,0,0,0,65.75
2026-05-11,PRD0061,L0061-04,2028-03-26,172,12,0,0,0,0,0,65.75
2026-05-18,PRD0061,L0061-03,2027-10-15,30,1,0,0,0,0,0,65.75
2026-05-18,PRD0061,L0061-04,2028-03-26,172,3,0,0,0,0,0,65.75
2026-05-25,PRD0061,L0061-03,2027-10-15,28,1,0,2,0,0,0,65.75
2026-05-25,PRD0061,L0061-04,2028-03-26,172,2,0,0,0,0,0,65.75
2026-06-01,PRD0061,L0061-03,2027-10-15,28,0,0,0,0,0,0,65.75
2026-06-01,PRD0061,L0061-04,2028-03-26,172,8,0,0,0,0,0,65.75
2026-06-08,PRD0061,L0061-03,2027-10-15,28,0,0,0,0,0,0,65.75
2026-06-08,PRD0061,L0061-04,2028-03-26,172,10,0,0,0,0,0,65.75
2026-06-15,PRD0061,L0061-03,2027-10-15,25,1,0,3,0,0,0,65.75
2026-06-15,PRD0061,L0061-04,2028-03-26,172,10,0,0,0,0,0,65.75
2026-06-22,PRD0061,L0061-03,2027-10-15,22,0,0,3,0,0,0,65.75
2026-06-22,PRD0061,L0061-04,2028-03-26,172,0,0,0,0,0,0,65.75
2026-06-29,PRD0061,L0061-03,2027-10-15,20,0,0,2,0,0,0,65.75
2026-06-29,PRD0061,L0061-04,2028-03-26,172,4,0,0,0,0,0,65.75
2025-01-06,PRD0062,AB0062,2027-06-25,94,6,0,8,0,0,0,61.28
2025-01-13,PRD0062,AB0062,2027-06-25,88,2,0,6,0,0,0,61.28
2025-01-20,PRD0062,AB0062,2027-06-25,87,,0,1,0,0,0,61.28
2025-01-27,PRD0062,AB0062,2027-06-25,81,0,70,6,0,0,0,61.28
